vriome	MF17_V0	MF53_V0	MF26_V0	MF44_V0	MF08_V0	MF57_V0	MF39_V0	MF48_V0	MF04_V0	MF40_V0	MF31_V0	MF13_V0	MF37_V0	MF55_V0	MF19_V0	MF46_V0	MF28_V0	MF02_V0	MF20_V0	MF11_V0	MF59_V0	MF06_V0	MF24_V0	MF60_V0	MF15_V0	MF27_V0	MF45_V0	MF10_V0	MF01_V0	MF49_V0	MF58_V0	MF14_V0	MF41_V0	MF23_V0	MF47_V0	MF29_V0	MF56_V0	MF38_V0	MF30_V0	MF21_V0	MF03_V0	MF52_V0	MF16_V0	MF34_V0	MF25_V0	MF07_V0	MF43_V0
VC_1817_0	-0.809232459060739	3.82620300949357	-0.66163929063123	-0.834075478564949	-0.920978638106833	-0.868886447104312	-0.885423248795721	-1.0059366479877	-0.763408169413638	-0.926300402867033	2.30373197834962	1.00317829914222	-0.901694513791634	-0.882811387504935	-0.855296681763476	-0.717119953378194	-0.941070191720882	4.48986864045274	-0.977621036010865	-1.09865867916823	0.89952940412864	3.13541744535248	-1.13673848542032	-0.584312132869809	-0.751964551388418	-0.971318984104088	-0.778344750357733	-1.09620784402938	4.68252045266502	3.31216134381825	-0.775460258661093	-0.947006024474244	2.68620575316738	-0.65892954651386	-0.741778343121918	-0.602821676462815	-0.672492222702606	4.98962729883121	-0.824906231245185	-0.623823963304767	4.32563742711333	-0.635656164449985	3.89263540236092	-0.923740890276496	-0.87446369534069	3.778235662688	-1.02565827773421
VC_1819_0	-0.331245543566817	-0.170926689366925	-0.183652375137308	-0.356088563071027	-0.44299172261291	-0.39089953161039	-0.407436333301799	-0.527949732493775	-0.285421253919716	-0.448313487373111	-0.492866804522786	-0.168683311951602	-0.423707598297712	-0.404824472011013	-0.377309766269554	-0.239133037884272	3.95234141474204	-0.207160598355329	2.9097403025513	-0.620671763674304	0.943227746300109	-0.298453240328102	-0.658751569926394	-0.106325217375888	-0.273977635894496	-0.493332068610166	-0.300357834863811	-0.61822092853546	-0.374890815612268	-0.380720152879755	-0.297473343167171	1.04100488692464	-0.213858994642683	-0.180942631019938	-0.263791427627996	-0.124834760968893	-0.194505307208684	5.09576635528853	-0.346919315751263	-0.145837047810845	-0.401525166460027	-0.157669248956063	-0.283083613598982	-0.445753974782574	-0.396476779846768	-0.572814167030009	-0.547671362240291
VC_1820_0	-0.0600546428364738	0.100264211363418	0.0875385255930355	-0.0848976623406841	-0.171800821882567	-0.119708630880047	-0.136245432571456	-0.256758831763432	-0.0142303531893731	-0.177122586642768	3.1232878591166	0.102507588778741	-0.152516697567368	-0.133633571280669	-0.106118865539211	0.0320578628460713	1.81293501749913	0.0640303023750139	3.34732632450793	-0.349480862943961	-0.129137378943857	3.47802664921892	-0.387560669196051	0.164865683354456	-0.00278673516415282	-0.222141167879822	-0.0291669341334681	-0.347030027805116	-0.103699914881924	-0.109529252149412	-0.0262824424368275	-0.197828208249979	3.06053840751384	0.0902482697104051	0.00739947310234727	0.146356139761451	0.076685593521659	-0.261349394997255	-0.0757284150209195	0.125353852919498	-0.130334265729684	0.113521651774281	-0.011892712868639	-0.174563074052231	-0.125285879116425	-0.301623266299666	-0.276480461509948
VC_1821_0	0.0566555820640447	0.216974436263936	0.204248750493554	0.0318125625598343	-0.0550905969820489	-0.00299840597952834	-0.0195352076709372	-0.140048606862913	0.102479871711145	-0.0604123617422493	-0.104965678891924	0.21921781367926	-0.03580647266685	-0.0169233463801509	0.0105913593613072	0.14876808774659	-0.0751821505960985	0.180740527275532	-0.111732994886081	-0.232770638043443	-0.0124271540433381	0.0894478853027594	-0.270850444295532	0.281575908254974	0.113923489736366	-0.105430942979304	0.0875432907670502	-0.230319802904598	4.06107161589387	1.67985467817714	0.0904277824636909	-0.0811179833494607	0.174042130988179	0.206958494610924	0.124109698002866	0.263066364661969	0.193395818422177	1.92968315642997	0.0409818098795989	0.242064077820017	-0.0136240408291655	0.230231876674799	0.104817512031879	-0.0578528491517124	-0.00857565421590623	-0.184913041399147	-0.159770236609429
VC_1839_0	-0.799714498317132	-0.63939564411724	-0.652121329887623	1.03578390809723	-0.911460677363225	-0.859368486360705	0.929331983995218	-0.99641868724409	-0.753890208670031	1.97396226904767	-0.961335759273101	-0.637152266701916	3.10641916613425	-0.873293426761327	-0.845778721019869	-0.707601992634587	-0.931552230977275	-0.675629553105644	-0.968103075267258	-1.08914071842462	-0.868797234424515	0.558036649589985	-1.12722052467671	-0.574794172126202	-0.742446590644811	-0.96180102336048	-0.768826789614126	-1.08668988328577	-0.843359770362583	-0.849189107630069	-0.765942297917486	-0.937488063730637	-0.682327949392997	-0.649411585770253	-0.732260382378311	-0.593303715719207	-0.662974261958999	-1.00100925047791	2.91088908008952	-0.61430600256116	-0.869994121210342	-0.626138203706378	-0.751552568349297	-0.914222929532889	-0.864945734597083	-1.04128312178032	-1.01614031699061
VC_1840_0	-0.0441196155409233	0.116199238658968	0.103473552888586	-0.0689626350451337	-0.155865794587017	-0.103773603584496	-0.120310405275905	-0.240823804467881	0.00170467410617746	-0.161187559347217	-0.205740876496892	0.118442616074292	-0.136581670271818	-0.117698543985119	-0.0901838382436607	0.0479928901416216	-0.175957348201066	0.0799653296705643	-0.212508192491049	-0.333545835648411	-0.113202351648306	-0.0113273123022084	-0.3716256419005	0.180800710650006	0.0131482921313977	-0.206206140584272	-0.0132319068379177	-0.331095000509566	-0.087764887586374	-0.0935942248538612	-0.010347415141277	-0.181893180954429	0.073266933383211	0.106183297005956	2.06942308248326	0.162291167057001	0.0926206208172096	-0.245414367701705	-0.059793387725369	0.141288880215049	-0.114399238434133	0.129456679069831	0.00404231442691146	-0.15862804675668	-0.109350851820874	-0.285688239004115	-0.260545434214397
VC_1842_0	1.48356180953029	-0.714535252214815	-0.727260937985197	0.46720806400809	-0.9866002854608	-0.934508094458279	0.0368769610320631	-1.07155829534166	1.20372833091457	-0.991922050221	-1.03647536737068	-0.712291874799491	-0.967316161145601	1.47200890558811	1.07590863995892	-0.782741600732161	-1.00669183907485	-0.750769161203219	-1.04324268336483	-1.16428032652219	0.733136511979538	0.319242087574598	-1.20236013277428	-0.649933780223777	-0.817586198742385	1.03195630419345	-0.843966397711701	-1.16182949138335	-0.918499378460157	-0.924328715727644	-0.84108190601506	-1.01262767182821	2.16957098364088	-0.724551193867828	-0.807399990475885	-0.668443323816782	-0.738113870056574	-1.07614885857549	-0.890527878599152	-0.689445610658734	-0.945133729307917	-0.701277811803952	-0.826692176446872	-0.989362537630463	-0.940085342694657	0.810018848353184	-1.09127992508818
VC_189_0	-0.807606132719216	-0.647287278519324	-0.660012964289706	-0.832449152223426	-0.919352311765309	2.31566390797417	-0.883796922454197	-1.00431032164617	-0.761781843072115	4.08957737420183	-0.969227393675185	-0.645043901104	-0.90006818745011	-0.881185061163411	-0.853670355421953	-0.715493627036671	-0.939443865379359	-0.683521187507728	2.67475337166792	2.33394582304298	1.72023568561381	-0.774813829480501	-1.13511215907879	-0.582685806528286	-0.750338225046895	4.37463081710237	-0.77671842401621	-1.09458151768786	-0.851251404764666	-0.857080742032153	-0.773833932319569	-0.945379698132721	-0.690219583795081	-0.657303220172337	-0.740152016780395	-0.601195350121291	-0.670865896361083	-1.00890088488	-0.823279904903661	-0.622197636963244	0.631960852453245	-0.634029838108461	1.49200768379911	-0.922114563934973	-0.872837368999166	-1.04917475618241	1.2386163243474
VC_1895_0	-0.867193273302054	-0.706874419102163	-0.719600104872545	-0.892036292806265	0.471182726450445	-0.926847261345627	-0.943384063037036	-1.06389746222901	-0.821368983654954	-0.984261217108348	-1.02881453425802	-0.704631041686839	-0.959655328032949	-0.94077220174625	-0.913257496004792	-0.775080767619509	-0.999031005962198	-0.743108328090567	-1.03558185025218	-1.15661949340954	-0.936276009409437	-0.834400970063339	-1.19469929966163	-0.642272947111125	-0.809925365629733	-1.0292797983454	-0.836305564599049	-1.1541686582707	-0.910838545347505	-0.916667882614992	-0.833421072902408	-1.00496683871556	-0.74980672437792	-0.716890360755176	-0.799739157363233	-0.66078249070413	-0.730453036943922	-1.06848802546284	-0.8828670454865	-0.681784777546082	-0.937472896195265	-0.6936169786913	-0.81903134333422	-0.981701704517812	-0.932424509582005	0.402767203229717	-1.08361909197553
VC_1899_0	-0.373377880535082	-0.21305902633519	-0.225784712105572	2.73653583059264	2.45767806176536	-0.433031868578655	-0.449568670270064	1.96976614129373	-0.327553590887981	-0.490445824341376	3.03222683019343	-0.210815648919866	-0.465839935265976	-0.446956808979277	-0.419442103237819	2.37439089090112	1.84988576951194	-0.249292935323594	2.12994620633943	-0.662804100642569	-0.442460616642464	2.43142765787707	-0.700883906894659	-0.148457554344152	-0.316109972862761	3.14385489718918	-0.342490171832076	-0.660353265503724	-0.417023152580532	-0.422852489848019	-0.339605680135435	2.20981940429548	-0.255991331610947	-0.223074967988203	-0.305923764596261	-0.166967097937157	-0.236637644176949	3.62272872380548	-0.389051652719527	-0.187969384779109	-0.443657503428292	-0.199801585924327	-0.325215950567247	-0.487886311750839	-0.438609116815033	2.63623097762871	-0.589803699208556
VC_190_0	-0.491612439889977	-0.331293585690086	-0.344019271460468	-0.516455459394188	-0.603358618936071	-0.55126642793355	1.28375793650986	3.14562809512051	-0.445788150242877	3.81182973599747	-0.653233700845946	-0.329050208274762	-0.584074494620872	-0.565191368334173	2.18289271402673	-0.399499934207432	1.12800100658236	-0.36752749467849	2.48205752838905	-0.781038659997465	2.36251252222341	-0.458820136651262	-0.819118466249555	-0.266692113699048	-0.434344532217656	3.64860915137836	1.35563771372243	-0.77858782485862	-0.535257711935428	-0.541087049202915	-0.457840239490331	-0.629386005303483	-0.374225890965843	-0.341309527343098	-0.424158323951156	-0.285201657292053	-0.354872203531845	0.107296588713836	-0.507286212074423	-0.306203944134005	-0.561892062783187	-0.318036145279223	-0.443450509922143	-0.606120871105734	3.94891010369032	-0.733181063353169	-0.708038258563451
VC_1915_0	-0.057919068447356	0.102399785752536	0.0896740999821533	1.73438797983533	-0.16966524749345	-0.117573056490929	-0.134109858182338	-0.254623257374314	-0.0120947788002553	-0.17498701225365	-0.219540329403325	0.104643163167859	3.19310958498798	-0.131497996891552	-0.103983291150093	0.0341934372351889	-0.189756801107499	0.0661658767641316	-0.226307645397482	1.49895852277461	-0.127001804554739	-0.0251267652086411	-0.385425094806933	0.167001257743574	-0.000651160775035058	1.9939029863494	-0.0270313597443504	-0.344894453415999	-0.101564340492807	-0.107393677760294	-0.0241468680477098	-0.195692633860861	0.0594674804767784	0.0923838440995229	0.00953504749146504	0.148491714150568	0.0788211679107767	-0.259213820608137	-0.0735928406318018	0.127489427308616	-0.128198691340566	0.115657226163398	-0.0097571384795213	-0.172427499663113	-0.123150304727307	-0.299487691910548	-0.27434488712083
VC_1916_0	-0.439548395369837	-0.279229541169946	-0.291955226940328	-0.464391414874048	-0.551294574415931	-0.49920238341341	2.85997971806103	3.13558655160268	-0.393724105722737	1.67996950035747	3.8207080596322	-0.276986163754622	-0.532010450100732	-0.513127323814033	-0.485612618072575	-0.347435889687292	-0.571386128029981	-0.31546345015835	-0.607936972319963	-0.728974615477325	-0.50863113147722	-0.406756092131122	-0.767054421729415	-0.214628069178908	-0.382280487697516	-0.601634920413186	0.075987211504625	-0.72652378033848	-0.483193667415288	-0.489023004682775	2.05061509231085	-0.577321960783343	-0.322161846445703	-0.289245482822958	-0.372094279431016	-0.233137612771913	-0.302808159011705	-0.640843147530619	-0.455222167554283	-0.254139899613865	-0.509828018263047	-0.265972100759083	-0.391386465402003	3.106600477611	-0.504779631649788	-0.681117018833029	3.62276151846129
VC_1918_0	4.01429352671406	-0.43526703194601	-0.447992717716392	3.05603178831814	-0.707332065191995	-0.655239874189475	3.18006569130148	0.878127869129067	-0.549761596498801	2.35579087779723	1.70994816356037	-0.433023654530686	-0.688047940876796	-0.669164814590097	3.71805682932886	-0.503473380463357	2.51800117457954	-0.471500940934414	2.20448772651537	-0.885012106253389	-0.664668622253284	-0.562793582907187	1.64128137167052	2.28436074595403	-0.538317978473581	2.93579986048555	3.18177640979785	2.31082449979778	2.3034123973195	-0.645060495458839	2.74698165906581	1.68515860432579	-0.478199337221767	3.12313500387021	-0.528131770207081	1.77707399896578	-0.458845649787769	3.76691802063391	3.82155810190716	-0.410177390389929	1.20639917115134	-0.422009591535147	-0.547423956178067	-0.710094317361659	4.02837167555268	-0.837154509609094	0.535507982465597
VC_1920_0	-0.943511811474086	-0.783192957274194	-0.795918643044577	-0.968354830978296	-1.05525799052018	-1.00316579951766	-1.01970260120907	3.5359452528895	-0.897687521826985	-1.06057975528038	-1.10513307243005	-0.78094957985887	1.57833669225013	-1.01709073991828	-0.989576034176823	-0.851399305791541	-1.07534954413423	-0.819426866262598	0.641454375550759	-1.23293803158157	-1.01259454758147	-0.910719508235371	-1.27101783783366	-0.718591485283156	-0.886243903801765	-1.10559833651743	-0.91262410277108	1.39198701535996	-0.987157083519537	-0.992986420787024	-0.90973961107444	-1.08128537688759	-0.826125262549952	-0.793208898927207	-0.876057695535265	0.63826500205582	-0.806771575115953	-1.14480656363487	-0.959185583658532	-0.758103315718114	-1.0137914343673	-0.769935516863332	-0.895349881506251	-1.05802024268984	-1.00874304775404	-1.18508043493728	-1.15993763014756
VC_1922_0	-0.885622932728265	-0.725304078528374	-0.738029764298756	-0.910465952232476	-0.997369111774359	-0.945276920771838	-0.961813722463247	1.70078369621002	-0.839798643081165	-1.00269087653456	-1.04724419368423	-0.72306070111305	-0.97808498745916	-0.959201861172461	-0.931687155431003	-0.79351042704572	-1.01746066538841	-0.761537987516778	-1.05401150967839	-1.17504915283575	-0.954705668835648	-0.852830629489551	-1.21312895908784	-0.660702606537336	-0.828355025055944	-1.04770945777161	2.00290575447004	-1.17259831769691	-0.929268204773716	-0.935097542041203	-0.851850732328619	-1.02339649814177	3.54823012392509	-0.735320020181387	-0.818168816789444	-0.679212150130341	-0.748882696370133	-1.08691768488905	-0.901296704912711	-0.700214436972293	-0.955902555621476	-0.712046638117511	-0.837461002760431	-1.00013136394402	-0.950854169008216	-1.12719155619146	-1.10204875140174
VC_1924_0	-0.142789689201766	0.0176653900918372	0.00481288741955552	-0.167528954709912	-0.254532087401386	-0.202418211087641	2.5804368941374	-0.339602777798868	-0.0969420178658325	-0.259781682970894	-0.304512491188502	0.0199098026222353	-0.235288778936122	-0.216258463771511	-0.189077431144601	-0.0506467663093617	-0.274529389570995	-0.0185842502156741	-0.311114831992983	-0.432200638388631	-0.211850664332958	-0.109953478992364	-0.470376746306127	0.082132593174873	-0.0855601935406278	-0.304930289701154	-0.111803506290823	-0.429864041874812	-0.186387473122844	-0.192202719329544	-0.108912880510486	-0.280706993861179	-0.0252653215597052	0.00736746126156219	-0.0753599664366082	0.0636549062258503	-0.00599518628352806	-0.344168165442623	-0.158442658101203	0.0424386481324028	-0.212975223454573	0.0308810520327115	-0.0944822747527595	-0.257434099698124	-0.207925761773533	-0.384336169968056	-0.359189277936616
VC_1929_0	-0.636749569071588	-0.476294489777984	-0.489146992450266	-0.661488834579733	1.40185283494777	-0.696378090957462	-0.713058646198046	-0.83356265766869	-0.590901897735654	1.57035493791186	-0.798472371058324	-0.474050077247586	-0.729248658805943	-0.710218343641332	-0.683037311014422	-0.544606646179183	-0.768489269440816	-0.512544130085496	-0.805074711862805	-0.926160518258453	-0.70581054420278	-0.603913358862186	1.21857354148812	-0.411827286694949	-0.579520073410449	-0.798890169570976	-0.605763386160644	-0.923823921744633	2.16836319313348	-0.686162599199366	-0.602872760380307	-0.774666873731001	-0.519225201429527	-0.486592418608259	-0.56931984630643	-0.430304973643971	-0.499955066153349	-0.838128045312445	-0.652402537971025	-0.451521231737419	-0.706935103324394	-0.46307882783711	-0.588442154622581	-0.751393979567945	-0.701885641643354	-0.878296049837878	-0.853149157806438
VC_1930_0	-0.612431036594974	-0.452112182395083	-0.464837868165465	-0.637274056099185	-0.724177215641068	-0.672085024638547	-0.688621826329956	-0.809135225521933	-0.566606746947874	-0.729498980401268	2.90053890813877	-0.449868804979759	-0.704893091325869	-0.68600996503917	-0.658495259297712	2.10322509072373	1.52633335202697	-0.488346091383487	-0.7808196135451	-0.901857256702462	1.60942217708288	-0.579638733356259	-0.939937062954552	-0.387510710404045	-0.555163128922654	-0.774517561638323	-0.581543327891969	-0.899406421563617	2.99587950831378	-0.661905645907912	-0.578658836195328	-0.75020460200848	-0.49504448767084	-0.462128124048096	-0.544976920656153	-0.40602025399705	-0.475690800236842	-0.813725788755756	-0.62810480877942	-0.427022540839002	-0.682710659488185	-0.43885474198422	-0.56426910662714	-0.726939467810731	-0.677662272874925	-0.853999660058166	-0.828856855268448
VC_1934_0	-0.392806039982316	-0.232487185782424	-0.245212871552807	-0.417649059486526	-0.504552219028409	-0.452460028025889	-0.468996829717298	0.895754517986924	0.868716711369386	2.14516576360101	2.47358958251663	-0.230243808367101	-0.485268094713211	-0.466384968426511	3.09063622597927	-0.300693534299771	1.54107693980098	-0.268721094770828	-0.561194616932442	-0.682232260089803	-0.461888776089699	-0.360013736743601	1.71796933086077	-0.167885713791386	-0.335538132309995	-0.554892565025665	-0.36191833127931	-0.679781424950959	-0.436451312027767	-0.442280649295254	-0.35903383958267	1.56347539144357	-0.275419491058181	-0.242503127435437	-0.325351924043495	-0.186395257384392	-0.256065803624183	-0.594100792143097	-0.408479812166762	-0.207397544226344	-0.463085662875526	-0.219229745371562	-0.344644110014481	-0.507314471198073	-0.458037276262267	1.72296726951429	-0.60923185865579
VC_1935_0	3.31411326003825	-0.178879363742983	-0.191605049513365	3.14473092593466	5.03278561147749	-0.398852205986447	1.56058855768585	3.98099141536398	-0.293373928295773	-0.456266161749168	-0.500819478898843	-0.176635986327659	-0.431660272673769	-0.41277714638707	-0.385262440645611	-0.247085712260329	-0.471035950603017	2.76512662233528	3.31584756678149	-0.628624438050362	-0.408280954050257	-0.306405914704159	-0.666704244302451	-0.114277891751945	-0.281930310270553	2.52554804665938	-0.308310509239868	-0.626173602911517	-0.382843489988325	1.13130360394768	1.66867710655247	-0.47697178335638	-0.22181166901874	-0.188895305395995	-0.271744102004053	-0.13278743534495	-0.202457981584741	-0.540492970103655	-0.35487199012732	-0.153789722186902	-0.409477840836084	-0.16562192333212	-0.291036287975039	-0.453706649158631	-0.404429454222825	-0.580766841406066	-0.555624036616348
VC_194_0	1.02989075827781	1.1902096124777	1.17748392670732	1.0050477387736	4.57564531399232	0.970236770234239	0.95369996854283	0.833186569350854	1.07571504792491	0.912822814471518	0.868269497321843	1.19245298989303	0.937428703546917	0.956311829833616	1.88966844913011	1.12200326396036	0.898053025617669	1.1539757034893	0.861502181327686	0.740464538170324	3.92700063565409	1.06268306151653	0.702384731918235	1.25481108446874	1.08715866595013	0.867804233234463	1.06077846698082	2.14584845099455	0.986245486232361	4.38930508105231	1.06366295867746	0.892117192864306	1.14727730720195	1.18019367082469	1.09734487421663	1.23630154087574	1.16663099463594	0.82859600611703	1.01421698609337	1.21529925403378	0.959611135384602	1.20346705288857	1.07805268824565	0.915382327062055	0.964659521997861	0.78832213481462	0.813464939604338
VC_1940_0	-0.461951023192161	-0.301632168992269	-0.314357854762652	-0.486794042696371	-0.573697202238254	-0.521605011235734	-0.538141812927143	1.69107273409053	-0.41612673354506	2.1324841203212	2.45407804887759	-0.299388791576946	1.77071408562528	-0.535529951636357	-0.508015245894898	-0.369838517509616	1.90760512887056	-0.337866077980673	-0.630339600142287	0.702990826176545	-0.531033759299544	-0.429158719953446	-0.789457049551738	-0.237030697001232	-0.40468311551984	0.903277426704114	-0.431063314489155	-0.748926408160804	3.28653303165886	-0.511425632505099	3.7332297621453	4.26273458150666	-0.344564474268027	-0.311648110645282	-0.39449690725334	1.30722130796879	-0.325210786834028	1.02823087568727	-0.477624795376607	-0.276542527436189	-0.532230646085371	-0.288374728581407	-0.413789093224326	1.22012390132695	-0.527182259472112	3.5369950842156	-0.678376841865635
VC_1942_0	-0.661079084270593	-0.500760230070701	2.70613867856827	0.675035296743811	1.2392281924637	2.46617618032211	-0.737269874005575	-0.857783273197551	1.86632093896095	-0.778147028076887	-0.822700345226562	-0.498516852655378	-0.753541139001488	0.698820914974182	-0.70714330697333	-0.568966578588048	-0.792916816930736	-0.536994139059105	-0.829467661220719	-0.950505304378081	-0.730161820377976	1.10397769509586	-0.98858511063017	-0.436158758079664	2.64856833157745	-0.823165609313942	-0.630191375567588	-0.948054469239236	-0.704724356316044	1.92793950248554	1.06933803132552	-0.798852649684098	-0.543692535346459	-0.510776171723714	-0.593624968331772	-0.454668301672669	-0.52433884791246	0.705568405617235	-0.676752856455039	-0.475670588514621	1.17498134973264	-0.487502789659839	-0.612917154302758	-0.77558751548635	3.1550051304382	-0.902647707733785	-0.877504902944067
VC_1953_0	-0.635765674795424	-0.475446820595533	-0.488172506365915	1.30166798271349	2.42681345945806	0.195221218194684	2.88220306549231	-0.832469863722383	-0.589941385148324	-0.752833618601718	-0.797386935751393	-0.473203443180209	-0.728227729526319	-0.70934460323962	1.30230509416876	-0.543653169112879	-0.767603407455568	-0.511680729583937	-0.80415425174555	1.46730511701671	-0.704848410902807	-0.602973371556709	-0.963271701155001	-0.410845348604495	-0.578497767123104	-0.797852199838773	-0.604877966092419	-0.922741059764067	1.46904745056867	-0.685240284108362	-0.601993474395778	1.47480002876467	-0.51837912587129	-0.485462762248546	-0.568311558856603	-0.4293548921975	-0.499025438437292	-0.837060426956206	-0.65143944697987	4.1245164252148	-0.706045297688634	-0.46218938018467	-0.58760374482759	-0.750274106011181	-0.700996911075375	-0.877334298258617	-0.852191493468898
VC_1956_0	2.57266605064436	1.95207403340503	3.06778917100566	3.64407538025913	1.96252670384627	2.17119395622041	-0.779609721590492	-0.900123120782469	2.34559435598444	-0.820486875661805	-0.86504019281148	0.875444004181402	-0.795880986586405	3.19269957241959	1.98072181196956	-0.611306426172966	0.966348636008288	-0.579333986644023	-0.871807508805637	2.2567236183929	-0.772501667962893	1.2147719242555	1.13954027628459	2.33571645183608	2.61098923019396	-0.865505456898859	1.20564420219084	2.98062805299201	1.76208812369375	1.76642821206821	1.39543737451576	-0.841192497269016	-0.586032382931376	-0.553116019308632	-0.63596481591669	-0.497008149257586	-0.566678695497378	1.8082431017492	1.7088631237191	-0.518010436099538	1.80375907421428	-0.529842637244756	2.1179983040856	-0.817927363071268	3.70257290865491	1.26610828152758	1.44828246043161
VC_196_0	-1.62845611763642	-1.46813726343653	2.97160424722589	0.989691219485541	-1.74020229668251	-1.68811010567999	-1.7046469073714	-1.82516030656338	-1.58263182798932	-1.74552406144271	4.39598375672044	1.45316862833388	3.32517106901129	-1.70203504608061	-1.67452034033916	2.80482652589114	0.66121237278452	-1.50437117242493	-1.79684469458654	-1.91788233774391	-1.6975388537438	-1.5956638143977	0.889461165968419	1.82255519528173	-1.5711882099641	-1.79054264267977	0.999248398201112	-1.91543150260506	1.24433602852892	-1.67793072694936	-1.59468391723677	-1.76622968304992	-1.51106956871228	-1.47815320508954	-1.5610020016976	-1.42204533503849	4.79347829699176	-1.8297508697972	-1.64412988982086	-1.44304762188045	-1.69873574052963	-1.45487982302566	-1.58029418766858	-1.74296454885218	-1.69368735391637	-1.87002474109961	-1.84488193630989
VC_1976_3	-0.64440828838195	-0.484089434182058	-0.496815119952441	-0.66925130788616	-0.756154467428043	1.30824765527362	-0.720599078116932	-0.841112477308908	-0.598583998734849	-0.761476232188244	-0.806029549337919	-0.481846056766734	1.63197044247894	-0.717987216826145	2.79191520855211	-0.552295782699405	-0.776246021042093	-0.520323343170462	-0.812796865332076	-0.933834508489437	-0.713491024489333	-0.611615985143235	-0.971914314741527	-0.41948796219102	1.64403794488748	-0.806494813425298	-0.613520579678944	-0.931383673350592	-0.688053560427401	-0.693882897694888	-0.610636087982304	-0.782181853795455	-0.527021739457815	-0.494105375835071	-0.576954172443129	-0.437997505784026	-0.507668052023817	-0.845703040542731	-0.660082060566396	-0.458999792625978	-0.71468791127516	1.99058846294761	-0.596246358414115	-0.758916719597707	-0.709639524661901	-0.885976911845142	-0.860834107055424
VC_1980_0	-0.0658825645987888	0.0944362896011027	0.0817106038307204	-0.0907255841029991	-0.177628743644882	-0.125536552642362	-0.142073354333771	-0.262586753525747	-0.020058274951688	-0.182950508405083	-0.227503825554758	2.60765679602025	-0.158344619329683	-0.139461493042984	-0.111946787301526	0.0262299410837562	-0.197720297258932	0.0582023806126987	2.55019364315087	-0.355308784706276	-0.134965300706172	-0.0330902613600739	-0.393388590958366	0.159037761592141	-0.00861465692646785	-0.227969089642137	-0.0349948558957832	-0.352857949567432	-0.10952783664424	-0.115357173911727	-0.0321103641991426	-0.203656130012294	0.0515039843253456	0.0844203479480901	0.00157155134003223	0.140528217999136	0.070857671759344	-0.26717731675957	-0.0815563367832345	0.119525931157183	-0.136162187491999	0.107693730011966	-0.017720634630954	-0.180390995814546	-0.13111380087874	-0.307451188061981	-0.282308383272263
VC_1983_1	-0.0389064076998623	0.121412446500029	0.108686760729647	-0.0637494272040726	-0.150652586745956	-0.0985603957434353	-0.115097197434844	-0.23561059662682	0.00691788194723851	-0.155974351506156	-0.200527668655831	0.123655823915353	-0.131368462430757	-0.112485336144058	-0.0849706304025997	0.0532060979826827	-0.170744140360005	0.0851785375116252	-0.207294984649988	-0.32833262780735	-0.107989143807245	-0.00611410446114745	-0.366412434059439	0.186013918491067	0.0183614999724587	-0.200992932743211	-0.00801869899685665	-0.325881792668505	-0.082551679745313	-0.0883810170128001	-0.0051342073002161	-0.176679973113368	0.078480141224272	0.111396504847017	0.0285477082389588	0.500099781882076	0.0978338286582705	-0.240201159860644	-0.054580179884308	0.14650208805611	-0.109186030593072	0.134669886910892	0.00925552226797242	4.28603615077062	-0.104137643979813	-0.280475031163054	-0.255332226373336
VC_1984_0	0.61114651294385	0.771601592237453	0.758749089565171	0.586407247435704	0.499404114744229	0.551517991057975	0.534837435817391	0.414333424346748	0.656994184279784	0.494154519174722	0.449423710957114	0.773846004767851	0.518647423209494	1.91504365525889	0.564858771001015	0.703289435836254	0.479406812574621	0.735351951929942	0.442821370152633	0.321735563756985	0.542085537812658	0.643982723153252	0.283559455839489	0.836068795320489	0.668376008604988	0.449005912444462	0.642132695854793	0.324072160270804	0.567548729022772	2.40777374997226	0.64502332163513	0.473229208284437	0.728670880585911	0.761303663407178	0.678576235709008	0.817591108371466	0.747941015862088	0.409768036702993	0.595493544044413	0.796374850278019	0.540960978691043	0.784817254178327	0.659453927392856	4.21184168556198	0.546010440372084	0.36960003217756	0.394746924209
VC_1985_0	-0.341691190813951	-0.181372336614059	-0.194098022384441	-0.366534210318161	-0.453437369860044	-0.401345178857524	-0.417881980548933	-0.538395379740909	-0.29586690116685	-0.458759134620245	-0.50331245176992	-0.179128959198735	-0.434153245544845	-0.415270119258146	-0.387755413516688	-0.249578685131406	-0.473528923474094	-0.217606245602463	-0.510079767764077	-0.631117410921438	1.25853964958471	-0.308898887575236	1.7277139878454	-0.116770864623021	-0.28442328314163	1.43238282358867	-0.310803482110945	-0.628666575782593	0.382000385237613	-0.391165800126889	-0.307918990414305	-0.479464756227456	-0.224304641889816	-0.191388278267072	-0.27423707487513	-0.135280408216026	-0.204950954455818	-0.542985942974732	-0.357364962998396	-0.156282695057979	-0.411970813707161	-0.168114896203196	-0.293529260846116	-0.456199622029708	-0.406922427093901	4.89221321141618	-0.558117009487425
