	TCGA.BH.A1FE.06A.11R.A213.07	TCGA.E2.A15E.06A.11R.A12D.07	TCGA.E2.A15K.06A.11R.A12P.07	TCGA.BH.A18V.06A.11R.A213.07	TCGA.AC.A6IX.06A.11R.A32P.07	TCGA.BH.A1ES.06A.12R.A24H.07	TCGA.E2.A15A.06A.11R.A12D.07	TCGA.E2.A10A.01A.21R.A115.07	TCGA.D8.A1JJ.01A.31R.A14M.07	TCGA.C8.A274.01A.11R.A16F.07	TCGA.D8.A1J8.01A.11R.A13Q.07	TCGA.D8.A1JF.01A.11R.A13Q.07	TCGA.D8.A146.01A.31R.A115.07	TCGA.D8.A1JK.01A.11R.A13Q.07	TCGA.D8.A147.01A.11R.A115.07	TCGA.D8.A1J9.01A.11R.A13Q.07	TCGA.D8.A1JA.01A.11R.A13Q.07	TCGA.D8.A1JE.01A.11R.A13Q.07	TCGA.D8.A1JD.01A.11R.A13Q.07	TCGA.D8.A1JB.01A.11R.A13Q.07	TCGA.D8.A1JG.01B.11R.A13Q.07	TCGA.D8.A1JH.01A.11R.A13Q.07	TCGA.D8.A1JI.01A.11R.A13Q.07	TCGA.D8.A4Z1.01A.21R.A266.07	TCGA.D8.A1JC.01A.11R.A13Q.07	TCGA.D8.A140.01A.11R.A115.07	TCGA.C8.A27A.01A.11R.A169.07	TCGA.E2.A106.01A.11R.A10J.07	TCGA.E2.A105.01A.11R.A10J.07	TCGA.C8.A8HQ.01A.11R.A36F.07	TCGA.D8.A73X.01A.11R.A32P.07	TCGA.C8.A27B.01A.11R.A169.07	TCGA.C8.A8HP.01A.11R.A36F.07	TCGA.E2.A108.01A.13R.A10J.07	TCGA.C8.A3M7.01A.12R.A21T.07	TCGA.C8.A3M8.01A.11R.A213.07	TCGA.E2.A107.01A.11R.A10J.07	TCGA.D8.A1JL.01A.11R.A13Q.07	TCGA.C8.A8HR.01A.11R.A36F.07	TCGA.D8.A142.01A.11R.A115.07	TCGA.C8.A278.01A.11R.A169.07	TCGA.D8.A143.01A.11R.A115.07	TCGA.D8.A145.01A.11R.A115.07	TCGA.D8.A141.01A.11R.A115.07	TCGA.E2.A109.01A.11R.A10J.07	TCGA.D8.A73W.01A.22R.A352.07	TCGA.D8.A13Y.01A.11R.A115.07	TCGA.D8.A73U.01A.11R.A33J.07	TCGA.D8.A13Z.01A.11R.A115.07	TCGA.C8.A275.01A.21R.A16F.07	TCGA.D8.A27P.01A.11R.A16F.07	TCGA.D8.A1XL.01A.11R.A14M.07	TCGA.D8.A1XK.01A.21R.A14M.07	TCGA.D8.A1XM.01A.21R.A14M.07	TCGA.D8.A1XO.01A.11R.A14M.07	TCGA.D8.A1XQ.01A.11R.A14M.07	TCGA.D8.A1XJ.01A.11R.A14M.07	TCGA.D8.A1XG.01A.11R.A14D.07	TCGA.D8.A27H.01A.11R.A16F.07	TCGA.D8.A1XD.01A.11R.A14D.07	TCGA.D8.A1XF.01A.11R.A14D.07	TCGA.D8.A27G.01A.11R.A16F.07	TCGA.D8.A27F.01A.11R.A16F.07	TCGA.D8.A1XR.01A.11R.A14M.07	TCGA.D8.A1Y2.01A.11R.A157.07	TCGA.D8.A1XW.01A.11R.A14M.07	TCGA.D8.A1XY.01A.11R.A14M.07	TCGA.D8.A1Y1.01A.21R.A14M.07	TCGA.D8.A1XZ.01A.11R.A14M.07	TCGA.D8.A1Y3.01A.11R.A157.07	TCGA.D8.A1XV.01A.11R.A14M.07	TCGA.D8.A1XS.01A.11R.A14M.07	TCGA.D8.A1XT.01A.11R.A14M.07	TCGA.D8.A27E.01A.11R.A16F.07	TCGA.D8.A1XU.01A.11R.A14M.07	TCGA.D8.A27I.01A.11R.A16F.07	TCGA.D8.A1XC.01A.11R.A14D.07	TCGA.D8.A27W.01A.11R.A16F.07	TCGA.D8.A1JU.01A.11R.A13Q.07	TCGA.D8.A1X5.01A.11R.A14D.07
TCGA.E2.A105.01A.11R.A10J.07	0.828356947229432	0.906300219482031	0.899994016088465	0.859789067602697	0.894821174496004	0.878143300156353	0.94450041457115	0.920946481386104	0.925975558775447	0.934613432333473	0.903105581463195	0.769724576493939	0.91728989091937	0.842895543773614	0.882931626989462	0.908800384470052	0.880340750341102	0.919382378932642	0.930068607422807	0.896623909818096	0.813426341898357	0.898651925246695	0.924776361094889	0.892526115410444	0.903613889946344	0.893788203726847	0.920871983281309	0.919822364128414	1	0.926311413362956	0.917742220724903	0.843678598076286	0.877470160170621	0.852733866298051	0.874526515335474	0.933009554192162	0.896747595407468	0.890296819095297	0.901126169306895	0.838819663456915	0.884138367645221	0.901523522113469	0.91943787032722	0.906623457859638	0.941051209161871	0.885466249436889	0.861097894858384	0.892244111025172	0.849910729089805	0.880672221940592	0.906506714895408	0.920709533441102	0.876639076427947	0.917717700118115	0.925657462691599	0.860632370085827	0.8996680492798	0.882970447830074	0.837080086656029	0.879285255942184	0.91183828098397	0.890751746857165	0.8418030230376	0.933198587196936	0.931655239838799	0.866740584361487	0.911998327645377	0.936907744246661	0.915004648192381	0.906563516313963	0.921380651462359	0.926739115525007	0.89527091780025	0.900935469187798	0.9014867099764	0.898283463507302	0.924061082280944	0.928563359540909	0.893124434044315	0.924596180124213
TCGA.C8.A8HQ.01A.11R.A36F.07	0.857262057298148	0.936701805362572	0.884972269269627	0.907884862083183	0.907281062290196	0.873176193132973	0.928194254367266	0.939676576467515	0.929903590244562	0.924323950047693	0.911943714726837	0.820387167865554	0.938376405138469	0.892164762051343	0.900171096916755	0.908367612179018	0.880301747582148	0.892462728571156	0.946843210141593	0.907105811373162	0.848774584974588	0.91274967733099	0.89052573839141	0.900415592127988	0.913621065921724	0.91449604719669	0.923287315107089	0.902168275768057	0.926311413362956	1	0.932307045810697	0.878030443100701	0.916983104869594	0.894970904160598	0.890587977097464	0.938823231686885	0.931178557837181	0.912543513879747	0.937447853381872	0.867151929454897	0.882728923618644	0.918605061688601	0.92567920847599	0.931535103653598	0.93825103761327	0.895527883471466	0.828504808384216	0.929164897084934	0.891784657879822	0.905796753283829	0.909170398493992	0.939550641263749	0.902264293707322	0.930016216425628	0.918677298873027	0.876481746502063	0.908029750840048	0.861737797178201	0.874086353049404	0.87918643650391	0.889691807102878	0.911037014989569	0.886302806637113	0.933070233518265	0.945244779291704	0.874622098010194	0.92817151850783	0.951225833835737	0.929625113038875	0.911619264636567	0.888139233654521	0.920650675272323	0.933037139966379	0.891658394397029	0.903986733755115	0.919213947460494	0.897157871175839	0.929037291637841	0.917636414667495	0.93885632104003
TCGA.D8.A73X.01A.11R.A32P.07	0.871263624672719	0.944967177610345	0.923870036857077	0.886149262673674	0.908930787438404	0.848617948481369	0.918327926926731	0.939666451235887	0.930569920106976	0.926692213727126	0.910519221836476	0.838137032109994	0.968937815892385	0.882677999870832	0.903900701419243	0.892890782392886	0.888021307483982	0.907037419717712	0.958855297699243	0.946700999019559	0.837103561342321	0.948893720080627	0.906038338305093	0.948411891824122	0.919525012073901	0.942047534873794	0.898640854171758	0.928907358865941	0.917742220724903	0.932307045810697	1	0.86813618863486	0.894947639431281	0.905946384910924	0.914268979131561	0.955521930242185	0.954291444680158	0.898913155602865	0.938382554785054	0.881785842090416	0.873814827845731	0.897165263919256	0.943119974712261	0.941717411301079	0.928914627885851	0.912950501489111	0.811270883832831	0.929599179066928	0.892530348325244	0.897013272030275	0.97185480144544	0.94100140864542	0.88195468836808	0.943344371293918	0.938886710037787	0.902665891468362	0.887361018806599	0.903659789819206	0.861146043004186	0.901971102626342	0.8768719769214	0.920270723138339	0.871918329338582	0.955355288807249	0.942371604853223	0.898151752474919	0.953578658673711	0.958322558210256	0.938770075595483	0.925825108045089	0.915910713512514	0.956440855090335	0.902561251476911	0.912884550999332	0.939739443446009	0.948016777747868	0.902767648336845	0.931894588090497	0.944407942374495	0.93527428070515
TCGA.C8.A27B.01A.11R.A169.07	0.844795600282542	0.863965177807033	0.818120029550767	0.906004902613134	0.873355213866543	0.794449636634821	0.894913379643653	0.894088023793275	0.914792293457603	0.857292707734531	0.908815759026199	0.788846769980437	0.877778868775689	0.878457572793085	0.931524182853839	0.900581438520641	0.864349049282101	0.862573986229874	0.910894414955652	0.921296535657567	0.837819258632944	0.888198716286913	0.822126532201437	0.856158285176364	0.90458706585184	0.876054428419471	0.894300406970325	0.84761887110326	0.843678598076286	0.878030443100701	0.86813618863486	1	0.867094964880622	0.88612780244323	0.866291668912579	0.877393181271385	0.863259294897025	0.937869078654488	0.867719217812287	0.867862215590196	0.87989568513896	0.919954088918006	0.876502688369997	0.897544815814127	0.875569035406361	0.865133062826511	0.838253132055565	0.873693091109621	0.900378808970475	0.908426405769012	0.871752773934317	0.902241967150952	0.927408903534843	0.899461533857721	0.897021120595273	0.877002854410018	0.906714556236514	0.854815588187448	0.898632747343341	0.85204850767092	0.847841406801933	0.86727430810511	0.930560670365795	0.87284006658349	0.906946548366155	0.924348343477494	0.891953304463515	0.88195772501438	0.888987895055595	0.862425782226547	0.862180869200368	0.89524779916416	0.919319574881435	0.832308869793173	0.875064280763755	0.884234322504892	0.854551047832156	0.88848543845948	0.888563182927641	0.891148207786055
TCGA.C8.A8HP.01A.11R.A36F.07	0.849653021528211	0.866208293841611	0.862459752996085	0.908197377222169	0.850012162206888	0.821265408844401	0.887795349824371	0.890037653795388	0.90793966652836	0.874981262096159	0.869071059971091	0.771859969831874	0.908900947955902	0.897696687755088	0.898401567044489	0.893435098731075	0.858373029090309	0.846262004783001	0.903542840717545	0.893993642249186	0.845689811229028	0.894367091007764	0.822979357015643	0.900886726894057	0.888801827886942	0.888052728080977	0.884561926203198	0.907047358579838	0.877470160170621	0.916983104869594	0.894947639431281	0.867094964880622	1	0.914138728541135	0.887241573264448	0.905272828430605	0.905170304993116	0.903771335087428	0.920973234725957	0.893559237901486	0.873168232744845	0.915745616016956	0.89952109796438	0.901942733069045	0.906788160163738	0.883426974600523	0.826471943680999	0.898478861227992	0.897648437507952	0.918622766230509	0.869848693880555	0.910697364163794	0.882912665509713	0.889525337469883	0.88333535315414	0.883902982544998	0.895531119254909	0.860119548079636	0.858386584864145	0.885079536460513	0.864035693830309	0.900889352053832	0.894648998956857	0.88837206915874	0.920838584234495	0.874659213445942	0.876738625691304	0.902421021476511	0.916316354976801	0.883426009989529	0.85701761151232	0.893875709781829	0.915782812267288	0.867622902668348	0.88461644888918	0.901552480201085	0.870506928567201	0.902753420415652	0.88726158036621	0.900798437534815
TCGA.E2.A108.01A.13R.A10J.07	0.90064268831761	0.891168900159233	0.828907022834377	0.906677833253095	0.902095974403262	0.827130944836009	0.910413686742991	0.916497382644457	0.898614140988826	0.890825748140244	0.916710531817107	0.829101448605304	0.941007809848151	0.903833811609805	0.901758684087684	0.897607650750647	0.888747892535397	0.90165015497534	0.92052633640079	0.950034443691049	0.865596540228589	0.956989431539675	0.834596354418281	0.934309186588586	0.93853145332673	0.911311167130488	0.879961528920304	0.889664027556294	0.852733866298051	0.894970904160598	0.905946384910924	0.88612780244323	0.914138728541135	1	0.936914744584231	0.901208858009299	0.90438742715494	0.913892623009215	0.940646097871032	0.88017885831366	0.899651979724856	0.890602541527662	0.944208702028502	0.948320595929139	0.884093450837164	0.929781337085648	0.801362757512772	0.933155386726147	0.915159187470726	0.914084321769781	0.916641258468062	0.898476669864995	0.889686043860564	0.949663925015177	0.931600314648354	0.887207223832972	0.898967055080479	0.880033310501965	0.869818291383948	0.879726966562425	0.855247072271667	0.889883537246564	0.893854911669701	0.898199526821241	0.943665172119239	0.934839525274844	0.904852831510411	0.907781777072233	0.91314185029817	0.861349692609706	0.881032701539393	0.925007462908415	0.920428334581487	0.907229487531499	0.92240647101026	0.964474735994102	0.882872195596781	0.912870153157933	0.965293127462883	0.91525841417941
TCGA.C8.A3M7.01A.12R.A21T.07	0.888483297253961	0.897228833227506	0.851816236775741	0.890167472815972	0.928862063400624	0.831285450297667	0.899149026547584	0.909314349409391	0.900792256230659	0.909786730686271	0.914629074571652	0.857697368831841	0.933749479872451	0.886760864145446	0.894665691718361	0.906959216484063	0.876155126153062	0.901595011404305	0.910931796009898	0.949497786630007	0.862573793397412	0.940489241425901	0.852763116418459	0.953761315351239	0.916104809464487	0.897713310007952	0.902252332095554	0.894281813148417	0.874526515335474	0.890587977097464	0.914268979131561	0.866291668912579	0.887241573264448	0.936914744584231	1	0.909537406562736	0.904751481281863	0.90288639931751	0.957407671209649	0.863715970400355	0.890752071847376	0.875463711512909	0.950883896093524	0.933396425724273	0.896301379969175	0.928763931004292	0.823909262316012	0.920310369309755	0.89280827809568	0.895711402523032	0.914274990499757	0.895952501048149	0.871017114229634	0.924704755489889	0.931402357321334	0.876479411366707	0.889645495608702	0.868193702146213	0.852059771148777	0.890688018681397	0.864755024124372	0.898272749762245	0.868321384111981	0.918979287114141	0.914854701925733	0.934363678828983	0.896267827928891	0.904769151796904	0.907489531133526	0.854044084556219	0.885153682491835	0.9265342908117	0.903975917385495	0.89937373339863	0.9317136727066	0.947244527987747	0.880338267191586	0.909564135600923	0.95543850716934	0.909409953706927
TCGA.C8.A3M8.01A.11R.A213.07	0.848707539637618	0.940419831838084	0.948961574434112	0.898620533287325	0.915417345102218	0.855129516067915	0.929907633651505	0.946431602992676	0.932398304351516	0.935962203854102	0.921686098045632	0.823450434118107	0.953698336410569	0.87170639867459	0.901337662800198	0.919994833956871	0.898480141047053	0.922705375481853	0.952785235805307	0.931117853069288	0.83887005533628	0.943169815680065	0.920402573284583	0.924696723540077	0.92012794064033	0.953614348974862	0.922430811835474	0.939789612282489	0.933009554192162	0.938823231686885	0.955521930242185	0.877393181271385	0.905272828430605	0.901208858009299	0.909537406562736	1	0.956523889384878	0.906095587918116	0.934800048952207	0.854192237683691	0.882592136116688	0.891561383682784	0.943727117472738	0.924767385701548	0.943862610622745	0.926198868429312	0.837660504692629	0.925006307357983	0.8598734377927	0.898053723569945	0.944334312932353	0.932722453370228	0.876092167270863	0.93616767721402	0.940488304688335	0.885231489555834	0.895323738915339	0.880039287462873	0.876903069862969	0.890486155834831	0.892783213746028	0.922408654108306	0.868564031877325	0.961721459013446	0.941453300296685	0.882767878249374	0.943177236028069	0.959257984772107	0.939690409090559	0.917543338239976	0.922360890775969	0.958368573239026	0.918365393960623	0.92242965029225	0.919267399910629	0.945954154550038	0.922245071710175	0.951237924536535	0.932839209691431	0.957429834797337
TCGA.E2.A107.01A.11R.A10J.07	0.840529791527465	0.954916361474351	0.945898875743639	0.880141854718133	0.912150302623646	0.844301542854484	0.9030007755876	0.934559700275373	0.916183121275126	0.928356016114127	0.889449939741145	0.840221787801035	0.938022289618972	0.870472836170861	0.89268561000828	0.911193090932748	0.870326549583682	0.900619359844483	0.943990016603454	0.921296064952198	0.842593197167049	0.939292461647024	0.903644410966898	0.929645615157783	0.911622128019665	0.952747448352877	0.910570148388397	0.925764610786944	0.896747595407468	0.931178557837181	0.954291444680158	0.863259294897025	0.905170304993116	0.90438742715494	0.904751481281863	0.956523889384878	1	0.895357969695098	0.93780822821529	0.837367894632376	0.871621589224753	0.890196997669883	0.934309067468908	0.928180914459553	0.938678021810755	0.925640784003311	0.811895941508005	0.92220659381763	0.868283258061985	0.889454606803801	0.941643480183055	0.946053015723127	0.856937307147356	0.925547240457565	0.929758015314969	0.874016022675479	0.878223547374875	0.861337841610356	0.866198389587603	0.892644790813927	0.88585337412699	0.91200150486713	0.847777488970255	0.934091763011178	0.936446154325476	0.866516418802278	0.92292294099159	0.944524469869809	0.933537323696083	0.937813406745014	0.907796294681751	0.937248089163764	0.896850793273357	0.926913863593822	0.92911166203108	0.940371489595725	0.915006756378837	0.947992223898155	0.929546840665874	0.94468120188407
TCGA.D8.A1JL.01A.11R.A13Q.07	0.882669275243747	0.902795847874397	0.855780820401463	0.943046437248174	0.917021023597861	0.834660303313877	0.926847162276837	0.925529071132174	0.949358227500751	0.886875505923102	0.927783666697927	0.830174111377768	0.908310420275265	0.914334455884246	0.929422522389381	0.931593571931718	0.883117559204691	0.885610044928766	0.924443695842223	0.927097596825444	0.897529114749759	0.91912695201522	0.835883321650687	0.886615174658329	0.926729836986079	0.910762574380966	0.926218777066789	0.86003625797793	0.890296819095297	0.912543513879747	0.898913155602865	0.937869078654488	0.903771335087428	0.913892623009215	0.90288639931751	0.906095587918116	0.895357969695098	1	0.90788103283023	0.886678983557836	0.919019065008297	0.93034000124704	0.914481252895482	0.93313429161173	0.925872986753113	0.895901063043465	0.841041271782741	0.923243781561304	0.907497366372023	0.942467607860268	0.891687782241003	0.936989127437199	0.946684413906815	0.923436023915639	0.930463828154707	0.886589671875258	0.948756335026311	0.861333680717967	0.879641439140455	0.893495193247075	0.879117394015149	0.910612880223928	0.908930899327885	0.920894953284176	0.932934665417439	0.945444165716039	0.905908458090156	0.918377047942872	0.938364970189412	0.908994896018844	0.890886886626367	0.91710292738191	0.945225112774704	0.875888010174875	0.885559126545766	0.916712775857957	0.890933142411348	0.924982596851927	0.920276746360713	0.923626574902409
TCGA.C8.A8HR.01A.11R.A36F.07	0.873440887682187	0.928703255579025	0.879503236077382	0.912995471978695	0.926478334004332	0.857722702706299	0.922851952342133	0.930780366366396	0.922406015091457	0.913024685437196	0.902714049368087	0.812467556361688	0.953158323485686	0.879434173083236	0.901120329664762	0.910294074913039	0.870198825988586	0.890663203154614	0.939483772974778	0.952988980336989	0.850936821034229	0.947312476921388	0.868614923476927	0.963957316955214	0.935671777200701	0.923689713094206	0.918367163120091	0.918409718893541	0.901126169306895	0.937447853381872	0.938382554785054	0.867719217812287	0.920973234725957	0.940646097871032	0.957407671209649	0.934800048952207	0.93780822821529	0.90788103283023	1	0.884195520158247	0.876885659396066	0.884383204094306	0.958954469543069	0.937126320720687	0.921320855420743	0.925398334824434	0.825952735247517	0.934200221005231	0.892429076794402	0.89563785642918	0.93754599984373	0.912342179194669	0.876795342214018	0.933699635736571	0.92664759533736	0.897303476457792	0.872383869149033	0.888834511087175	0.881925400089818	0.912334707423172	0.901559670191688	0.906605599036291	0.880732738467197	0.9285908593972	0.927573524650254	0.925409680097843	0.923411888338748	0.932091180422454	0.931899507187275	0.884401680068529	0.885567033498662	0.922453790590829	0.921155181680295	0.911941885347769	0.942912576848116	0.956687144633351	0.89902723650491	0.931836499769497	0.950709259031686	0.936985853246337
TCGA.D8.A142.01A.11R.A115.07	0.875174655722097	0.834383814585105	0.792993089532908	0.867362097853481	0.827646465307712	0.783703901159859	0.867893870285833	0.880189194027974	0.919637711219947	0.855953341059078	0.869325911371489	0.759513154108193	0.888796221647475	0.883850719767129	0.906001822039587	0.857481747160392	0.820153135517192	0.824162634145639	0.88791695892173	0.889419648886294	0.83115478835418	0.881999315469534	0.781896613098647	0.875999787167296	0.898728304996121	0.844471568664543	0.8718342520581	0.877074493872724	0.838819663456915	0.867151929454897	0.881785842090416	0.867862215590196	0.893559237901486	0.88017885831366	0.863715970400355	0.854192237683691	0.837367894632376	0.886678983557836	0.884195520158247	1	0.839276662598285	0.909322451892862	0.881232677189281	0.882033854655625	0.860175728897711	0.840938740585192	0.817825623010482	0.843477240319689	0.923742625764181	0.896096039377184	0.893110596491384	0.872384773609146	0.893384916636392	0.886306491364501	0.856635234170467	0.931805771380026	0.889702636456512	0.900419695561502	0.868601380416144	0.893987142083356	0.852876535529317	0.90234672891387	0.940599121157237	0.873214604381727	0.872618250969058	0.903751423791136	0.88716458759532	0.884794303564417	0.893664660907454	0.849184237919284	0.829516809162649	0.876696745076691	0.889419990629448	0.828310827080075	0.881771330931974	0.879674642328263	0.832300946507979	0.860782149286657	0.87202338463165	0.862368688650025
TCGA.C8.A278.01A.11R.A169.07	0.87307541079822	0.888020729767041	0.836590261908162	0.86790202428166	0.884644255165997	0.833839194751398	0.901769806957468	0.909219594080558	0.907487878233277	0.898313187480162	0.921382250858398	0.867014905528008	0.909350271142001	0.883273117090824	0.892475193080798	0.930030943199781	0.882685265938006	0.905720779949587	0.903538049098353	0.895222055451263	0.874124522745459	0.911055996112694	0.83448780337417	0.870097547011037	0.911387084005336	0.898336646295536	0.913992829733187	0.880949040555636	0.884138367645221	0.882728923618644	0.873814827845731	0.87989568513896	0.873168232744845	0.899651979724856	0.890752071847376	0.882592136116688	0.871621589224753	0.919019065008297	0.876885659396066	0.839276662598285	1	0.903061848490485	0.902074494808564	0.925769443861582	0.916534541824559	0.905010113385097	0.832714563197978	0.899113213433799	0.899262558814643	0.91405648140982	0.878933773178154	0.90653252723219	0.890716685799051	0.9168923520263	0.928615750608723	0.848820264712469	0.924178862079975	0.83714485236709	0.836170329521357	0.85639789162299	0.827244271214374	0.867301072262072	0.861334172375118	0.899958659987261	0.919595038423942	0.893955785368842	0.9012597557168	0.899717785947357	0.90315750470159	0.869397220245822	0.879490212842221	0.921994625856719	0.904291110164819	0.877749090945021	0.874339346293747	0.911582253412385	0.882870484471987	0.88716486251093	0.91689838136486	0.90329554530094
TCGA.D8.A143.01A.11R.A115.07	0.881875339892887	0.88484739151374	0.851619658983175	0.900307866230875	0.881358253209894	0.838546057957789	0.913780173148145	0.91313318855356	0.931682665720813	0.893277386979689	0.912630460999263	0.815968629352754	0.900127279065706	0.901315665675158	0.926301292582942	0.920308974835032	0.902679767350188	0.883687214643912	0.928392084564623	0.906868670752554	0.870774497085595	0.909245488260365	0.835608344398909	0.874748089456631	0.907296197491477	0.890618636856037	0.910802258427703	0.881406083208267	0.901523522113469	0.918605061688601	0.897165263919256	0.919954088918006	0.915745616016956	0.890602541527662	0.875463711512909	0.891561383682784	0.890196997669883	0.93034000124704	0.884383204094306	0.909322451892862	0.903061848490485	1	0.887830544485075	0.916131918761745	0.910860042899459	0.869228501320208	0.86821586549078	0.874432918947432	0.933705594898206	0.933762857633882	0.882172401515097	0.933037919812012	0.944917997249708	0.923931914972785	0.906990051044211	0.882015035355314	0.942879843750256	0.858514286459509	0.890939888526564	0.902492196866194	0.884686816449193	0.887971193455133	0.925997665992371	0.911261517485226	0.929162408224546	0.892859355982676	0.900303662961041	0.921658542750223	0.920200588919155	0.898126167943179	0.890371482195718	0.924020935549869	0.938464914436045	0.872848147531013	0.890289472637175	0.897428436006717	0.878436550168069	0.911375365041133	0.891632292008184	0.911960324388774
TCGA.D8.A145.01A.11R.A115.07	0.876313200510634	0.930172769080419	0.881237970353171	0.88249627251023	0.930137449274293	0.862502709186312	0.93528970406959	0.942791339030532	0.940344746561128	0.946391189147679	0.939044385746216	0.839082265037898	0.971121963543794	0.885049171825023	0.913849778698032	0.917497131931851	0.90467422739661	0.930290130304437	0.959454424385049	0.957424955097277	0.867592468872911	0.965597295713742	0.901664285677592	0.961180590612982	0.950360369427818	0.936188766567857	0.935516137392641	0.918372296646404	0.91943787032722	0.92567920847599	0.943119974712261	0.876502688369997	0.89952109796438	0.944208702028502	0.950883896093524	0.943727117472738	0.934309067468908	0.914481252895482	0.958954469543069	0.881232677189281	0.902074494808564	0.887830544485075	1	0.954558969830628	0.944331983822705	0.929627579581483	0.824340955240617	0.933675323548375	0.898879527077788	0.904421739766425	0.957682939888691	0.923352036860534	0.880637631084945	0.963128136986777	0.953745221375617	0.902929714119827	0.905937309294861	0.912563563620828	0.875862355734899	0.927409653534781	0.896946461770034	0.931983555329787	0.88546903820084	0.948838507066557	0.947081632021466	0.929419667082171	0.941198099002063	0.952307564998276	0.94501492337656	0.893218522839247	0.921493309501711	0.957891482517263	0.922196566575251	0.933857178169956	0.945749588551283	0.968411420651095	0.928936783767502	0.948997103639368	0.967274510750476	0.944896943052081
TCGA.D8.A141.01A.11R.A115.07	0.874042325132367	0.934230878988602	0.871587342223671	0.92743507740155	0.931199060651449	0.875931538135865	0.935017278186082	0.934726086665205	0.941574238626325	0.92516984369893	0.936278186276243	0.872964915567284	0.955772066874487	0.916493683462754	0.923735648306904	0.921571042687622	0.891325820354621	0.91353661397343	0.952206682370784	0.946040183953936	0.900381197536525	0.957150413737006	0.879838407401056	0.939547749616722	0.935115095449671	0.929935465873444	0.920105831182614	0.902473132170266	0.906623457859638	0.931535103653598	0.941717411301079	0.897544815814127	0.901942733069045	0.948320595929139	0.933396425724273	0.924767385701548	0.928180914459553	0.93313429161173	0.937126320720687	0.882033854655625	0.925769443861582	0.916131918761745	0.954558969830628	1	0.934809181894078	0.924158380361968	0.81693292100449	0.956814373139334	0.920505863650617	0.920824356868042	0.933892788459894	0.942071741438755	0.914999976894548	0.955606684806605	0.958655261511867	0.905173648340452	0.925981632969179	0.889500938699375	0.884276752361225	0.912622402659789	0.878130809437054	0.922966721038303	0.897823481892427	0.939483236998924	0.968735610428506	0.921655355542719	0.922925612861863	0.947217548485376	0.93634663722574	0.906166589806454	0.918933350375891	0.958186560769106	0.937688503780391	0.913107655858508	0.923168178893254	0.958382013540166	0.907615705924586	0.932802399180399	0.963109673245569	0.938018253038961
TCGA.E2.A109.01A.11R.A10J.07	0.834897089105869	0.931474465813489	0.906666006011283	0.885978662575991	0.907628623469946	0.87012371353573	0.926069420050895	0.928254520680912	0.955016266735852	0.947220462079107	0.919371281888845	0.81684265314788	0.935537641903922	0.861266172068293	0.918281870618091	0.941504379486854	0.896618528457701	0.916972769379617	0.955379686224167	0.912594942174457	0.862171314129081	0.917236995652045	0.897083674644081	0.901989464075135	0.918411909447156	0.924185185552841	0.955537545137788	0.925104451069816	0.941051209161871	0.93825103761327	0.928914627885851	0.875569035406361	0.906788160163738	0.884093450837164	0.896301379969175	0.943862610622745	0.938678021810755	0.925872986753113	0.921320855420743	0.860175728897711	0.916534541824559	0.910860042899459	0.944331983822705	0.934809181894078	1	0.9096332901599	0.847818397471795	0.917958883369844	0.871869918874747	0.910923958364644	0.91861921601332	0.955219386165349	0.893045185236798	0.93323826012286	0.935517084631171	0.8984663773478	0.917796677442431	0.885075735292837	0.871620748280588	0.928371750251267	0.901547695480067	0.924377894475964	0.879108601649689	0.954367164888977	0.944555174387781	0.884413557472044	0.93281882577709	0.960250565620224	0.95098209922017	0.932660449870394	0.930175326627049	0.948012879200272	0.927850299378283	0.912391216546215	0.901747367535845	0.918327825867345	0.929030433534752	0.958194964212855	0.919993155628654	0.947865410349937
TCGA.D8.A73W.01A.22R.A352.07	0.859780863806158	0.90346315384866	0.893920791173111	0.879476586127102	0.910328733638062	0.829272801931742	0.896447695650832	0.951271181315668	0.912654584761817	0.937998881257761	0.913142659665467	0.829987832891188	0.943397718642173	0.869078203134455	0.900717925195667	0.928027700894035	0.892206830410468	0.948865542179459	0.911440677103417	0.926887321569221	0.839455468785182	0.948406469695526	0.884625554510789	0.918220779634206	0.918614065121555	0.948954389777365	0.914039038895247	0.923928341423379	0.885466249436889	0.895527883471466	0.912950501489111	0.865133062826511	0.883426974600523	0.929781337085648	0.928763931004292	0.926198868429312	0.925640784003311	0.895901063043465	0.925398334824434	0.840938740585192	0.905010113385097	0.869228501320208	0.929627579581483	0.924158380361968	0.9096332901599	1	0.84682743951389	0.934340707150687	0.871307843749592	0.904224862478442	0.907534762202802	0.904520501516031	0.872961638115316	0.939050982343578	0.949636690712163	0.86610842428791	0.884725777869907	0.882636227620169	0.877721159277208	0.866578160603403	0.874184986689216	0.891058884392914	0.846591987118467	0.929907454923662	0.930028710727897	0.894520980160434	0.91200292237459	0.921899868391691	0.910448716053878	0.86555884843001	0.909775011573336	0.9374357781756	0.90763591687788	0.935831436095266	0.91563230497615	0.946487626521548	0.918711267717907	0.924802273707386	0.951879503942031	0.938999217273142
