species	MF17_V0	MF53_V0	MF26_V0	MF44_V0	MF08_V0	MF57_V0	MF39_V0	MF48_V0	MF04_V0	MF40_V0	MF31_V0	MF13_V0	MF37_V0	MF55_V0	MF19_V0	MF46_V0	MF28_V0	MF02_V0	MF20_V0	MF11_V0	MF59_V0	MF06_V0	MF24_V0	MF60_V0	MF15_V0	MF27_V0	MF45_V0	MF10_V0	MF01_V0	MF49_V0	MF58_V0	MF14_V0	MF41_V0	MF23_V0	MF47_V0	MF29_V0	MF56_V0	MF38_V0	MF30_V0	MF21_V0	MF03_V0	MF52_V0	MF16_V0	MF34_V0	MF25_V0	MF07_V0	MF43_V0
Clostridium_symbiosum	2.05657172828769	-2.84388723706407	-3.48388715587335	3.73491834067428	3.32394307936995	0.658373295195468	-4.01286541296277	-4.39586273974908	2.705745006394	2.5004714725272	-1.38087077823295	-3.41047834551222	2.12305404967749	3.65689309073649	1.61069626368939	-4.12245707502139	-0.334877982831398	-0.973988339411802	-5.0354177886854	1.50374927026874	-4.08295279798413	3.65502876310701	-5.38617697465055	7.0401206623787	3.0550633152929	-4.54991259933333	-3.8035493948128	-5.46851801244953	-1.41880646922415	1.74711809356633	1.9789090540124	-4.44625452816662	-3.5977535175972	-3.02499182339176	-0.891751317634834	-0.71251146372433	-1.78803840824267	0.378624402811703	2.06402987187137	-3.2791461872166	3.17798765325295	-2.43393903248803	3.10748977820795	-0.559582687965815	2.87736920740395	1.29576147885036	1.52136953701716
Collinsella_aerofaciens	-4.13682827980996	-2.61100441110436	-3.25100432991364	3.0810450790361	1.91930268228603	1.96694739847572	-0.742809289299163	2.04245837906991	-4.16399669206111	-4.00457705403849	3.65709259697587	5.67711751696663	-1.09056206549773	-3.75808433299239	2.61312342718144	2.82142058770714	1.32421552004856	1.92253728405874	3.61710994318068	2.2322332153806	3.1096524217482	2.03896631575729	2.78007652322415	2.42166294219235	-4.13889511948624	2.97323930035263	-3.57066656885309	3.23615446919301	-4.82217439502228	2.4934164696206	5.61707983813427	-4.21337170220691	4.99783799420226	2.98447616902336	1.2832371182545	2.66642744733688	-1.55515558228296	3.10433510706586	-4.08879554602817	4.62183281301733	0.802450594191143	-2.20105620652832	-3.75291150482852	3.36237248119617	5.14004653726699	2.49156445048402	1.54989571688331
Coprobacter_fastidiosus	-4.75765071984941	-3.23182685114381	-3.87182676995309	-4.80705953539854	1.66540080412746	-5.2229664061065	-0.243818123180176	-4.78380235382882	-4.78481913210056	-4.62539949407794	-4.93421730234398	-3.79841795959196	-4.03736848261447	-4.37890677303184	-4.6660235480037	-4.51039668910113	-4.75213286268298	-3.07767875156208	1.85786982475263	-5.28891480207423	0.154770347083322	-0.971986951807059	-5.77411658873029	-2.79664753077666	-4.75971755952569	-4.93785221341307	-4.19148900889254	-5.85645762652927	-5.44299683506173	-4.4573572517838	-3.91590206926982	-4.83419414224636	-3.98569313167694	-3.4129314374715	-4.20526334682346	-4.17435856362873	-2.17597802232241	-5.38002114906103	-4.70961798606762	-3.66708580129634	-4.70457850349774	-2.82187864656777	-4.37373394486797	-5.65700368009936	-4.73024430695545	2.90360674793104	-5.59925299675868
Coprococcus_catus	3.06192652346921	-1.91102408598214	-2.55102400479142	0.620270528511606	-3.64447810038338	2.23560157360736	2.60010447824853	3.17829527537605	2.88987049068748	2.65054384327595	2.99694618853726	-2.4776151944303	4.27694487450163	-3.05810400787017	1.65612532053614	3.26662337890968	-3.43133009752131	5.15731866212806	-4.10255463760348	2.88487857318575	3.00127362411379	-3.4889234008812	2.62781965393762	-1.475844765615	-3.43891479436402	2.61754309609292	2.27872928661869	2.75365443859159	2.609445486716	2.61511044194679	-2.59509930410816	3.04873024469656	-2.66489036651527	3.79939672971331	2.75863632427963	2.19758070490955	-0.855175257160748	4.88254587534563	3.37573657550192	4.08621232932458	1.54568018282875	-1.50107588140611	4.05583830269955	3.25151439887237	-3.40944154179378	2.6321934893046	2.33975152842214
Coprococcus_comes	-4.03994607497933	-2.51412220627372	-3.154122125083	2.22031602808174	4.52446686651855	2.53360365509113	4.15497563645084	3.53975335474431	3.32605264077698	-3.90769484920786	4.02342986083927	5.29787182884987	5.29424522958541	-3.66120212816176	3.17959325154466	2.02379523450653	0.7613071201791	3.76674820429118	2.9755330065037	2.18559263792748	-5.0156666481616	-4.09202152117278	2.86036723726595	-2.07894288590658	-4.0420129146556	3.06119318448084	3.03124641790884	4.04057473085143	2.91366916975271	4.95183293557523	-3.19819742439974	1.76932641483312	-3.26798848680685	5.0896260674134	-3.48755870195337	2.62305665540756	-1.45827337745233	3.88386740485526	4.83208839812639	3.35152361882761	4.30690474535934	-2.10417400169769	3.876722701433	2.3878455417752	5.53601561451672	4.06023212287464	-4.8815483518886
Desulfovibrio_desulfuricans	-2.73770265401909	-1.21187878531349	-1.85187870412277	0.427125738749801	0.401133283964874	-0.876876928874576	-2.38085696121219	-2.7638542879985	0.896839378330971	3.33589611257261	-2.91426923651366	-1.77846989376164	-1.14099291912462	0.855269122837875	-0.52264592975921	-2.49044862327081	-2.73218479685266	-1.05773068573176	-3.40340933693482	-3.26896673624391	1.3320358753676	0.310989795284806	-0.549142473245132	-0.776699464946345	-2.73976949369537	-2.91790414758275	1.29635419932171	-3.83650956069895	-3.42304876923141	0.520699700290408	-1.8959540034395	1.76323749811155	-1.96574506584662	-1.39298337164118	-2.18531528099314	0.450049549544053	-0.156029956492094	0.201190658459343	0.358569021227863	-1.64713773546602	0.968505178521225	-0.801930580737454	-2.35378587903765	-3.63705561426904	0.2692521002242	2.06535146605037	1.07692736563205
Dialister_invisus	-4.33194510710524	-2.80612123839963	6.11044153307173	-4.38135392265437	-4.53957525280087	-4.79726079336233	2.02563482650114	-4.35809674108464	-4.35911351935639	-4.19969388133377	0.542539901884648	-3.37271234684779	-3.6116628698703	-3.95320116028767	-4.24031793525952	-4.08469107635696	-4.32642724993881	-2.6519731388179	-4.99765179002097	-4.86320918933006	-5.30766568028751	-4.38402055329869	-5.34841097598612	5.07066150662483	-4.33401194678151	-4.5121466006689	-3.76578339614837	-5.4307520137851	-5.01729122231756	-4.03165163903963	-3.49019645652565	2.3896722436343	-3.55998751893277	-2.98722582472733	-3.77955773407929	0.173125527058823	8.07292871051582	-4.95431553631686	-4.28391237332345	-3.24138018855216	-4.27887289075357	6.13209774082151	-3.9480283321238	-0.285292642029439	-4.30453869421127	-5.49583852329147	-5.17354738401451
Dorea_formicigenerans	-2.91231647469952	-1.38649260599392	2.81152560148272	1.81941583517603	2.92723569019114	2.33032480051876	2.43891426993774	2.93269746940584	2.79146388179653	3.55267679483872	3.59744452800577	4.88855567743094	3.62515190110262	4.08394410697921	1.74516424905823	3.02210980185927	3.50734663196115	5.04415420131954	2.65338075716356	2.06833049727518	3.20857567823719	3.45245549860353	2.98062995789817	-0.951313285626773	-2.9143833143758	2.36265084646413	2.46351921862459	3.65171212862243	2.60987444114617	3.28042485436394	4.1720458459662	2.14508162335499	3.80654496442004	3.86745295084485	-2.35992910167357	2.13009162068173	-0.330643777172522	4.12224193505759	2.48866639926008	4.07953161661352	-2.85924425834785	-0.976544401417882	3.81267406265445	2.68587253406938	2.51148039267735	2.30418392660212	2.74405139640383
Dorea_longicatena	3.33227338391945	4.92506290356211	-1.87914367124692	1.55341559194074	2.25845294850534	2.67253199117788	-2.40812192833634	3.48338229142416	3.09969967842857	1.83587760080969	2.6152221238001	-1.80573486088579	2.60118213377163	3.20864165710652	4.11177577272299	1.84715627993444	2.31116785717296	3.12220636209846	2.02280967388212	1.89677312459478	2.24286119851141	-2.81704306733669	3.17143069608428	-0.803964432070492	-2.76703446081951	2.5297974009976	2.93818262139217	2.44843562234018	3.74591065551348	2.14757166467461	3.7153838856067	2.77008921712957	6.0101681010639	4.22635763733119	2.7430898499754	2.4196959784982	-0.183294923616242	2.77073256366728	3.03717021798209	4.90785357554171	-2.71189540479157	-0.829195547861602	3.35519697292975	1.98914548285734	3.85594061344159	1.72473320747796	3.41268532048545
Eggerthella_lenta	-4.75317350076197	-3.22734963205637	-3.86734955086565	-4.8025823163111	-4.9608036464576	-1.94991237575304	-4.39632780795507	-4.77932513474138	-4.78034191301312	-4.6209222749905	-4.92974008325654	-3.79394074050452	-0.996743310280078	0.162121942277929	-4.66154632891626	-4.50591947001369	-4.74765564359554	-3.07320153247464	-5.4188801836777	-5.28443758298679	-5.72889407394424	-2.73353264243862	-5.76963936964285	-2.79217031168922	-4.75524034043825	-4.93337499432563	0.173946172978378	-5.85198040744183	-5.43851961597429	-4.45288003269636	-3.91142485018238	-4.82971692315892	-3.9812159125895	-3.40845421838406	-4.20078612773602	-4.16988134454129	2.84308795748082	-5.37554392997359	0.264042847735747	-3.66260858220889	-4.7001012844103	4.03438789295296	0.330970434826225	-5.65252646101192	0.0885618651623298	-5.9170669169482	-5.59477577767124
Enterobacter_cloacae	-3.43670728044707	-1.91088341174147	2.53086307210381	-3.4861160959962	-3.6443374261427	-3.90202296670416	0.0281155923034662	1.6948091470213	-3.46387569269823	-3.3044560546756	4.03040928159663	-2.47747452018962	5.21379682369046	2.41180537704756	-3.34508010860136	0.946660281448976	-3.43118942328064	-1.75673531215974	-4.1024139633628	-3.96797136267189	-4.41242785362934	-3.48878272664053	-1.38074312363503	6.65532664407429	-3.43877412012335	-3.61690877401074	-2.8705455694902	-4.53551418712693	2.11038491361653	-3.13641381238146	3.55773833796786	4.9235244939797	-2.6647496922746	2.71431644726378	-2.88431990742112	4.19136471308752	-0.855034582920075	5.69464603523024	-3.38867454666528	-2.346142361894	0.963492636697681	3.07971291807049	-3.05279050546564	1.88348207940118	-3.40930086755311	-4.6006006966333	1.6989586218079
Erysipelotrichaceae_bacterium_2_2_44A	-4.3434984961812	0.326365232079636	3.40591202354236	0.573885401930671	-4.55112864187682	-4.80881418243829	-3.98665280337429	-4.3696501301606	-4.37066690843235	-4.21124727040972	-4.52006507867576	1.78902147924051	0.767271630314322	-3.96475454936362	-4.25187132433548	-4.09624446543292	-4.33798063901476	-2.66352652789386	-5.00920517909693	-0.445538626415353	-1.57742686099339	1.93829435523888	-0.307512908238335	-2.38249530710845	-4.34556533585747	-4.52369998974486	-3.77733678522433	-1.53303610920663	-0.881820019419489	-4.04320502811558	-3.5017498456016	-4.42004191857814	-3.57154090800872	-2.99877921380328	-3.79111112315524	-3.76020633996051	-1.7618257986542	-4.96586892539281	-4.2954657623994	-3.25293357762812	-4.29042627982952	-2.40772642289956	-3.95958172119976	-5.24285145643114	-4.31609208328723	-5.50739191236743	-1.71533097612276
Erysipelotrichaceae_bacterium_21_3	-4.53470542194596	-3.00888155324036	-3.64888147204964	-4.58411423749509	-4.74233556764159	-5.00002110820305	-4.17785972913906	-4.56085705592537	-4.56187383419711	-4.40245419617449	-4.71127200444053	-3.57547266168851	-3.81442318471102	-4.15596147512839	-4.44307825010025	-4.28745139119768	-4.52918756477953	-2.85473345365863	-5.20041210486169	-5.06596950417078	-5.51042599512823	-4.58678086813941	-0.809381338400309	-2.57370223287321	0.0124652360939022	-4.71490691550962	-3.96854371098909	-5.63351232862582	-5.22005153715828	-4.23441195388035	-3.69295677136637	-4.61124884434291	-3.76274783377349	-3.18998613956805	-3.98231804892001	-3.95141326572528	-1.95303272441896	-5.15707585115758	-4.48667268816417	-3.44414050339288	-4.48163320559429	-2.59893334866432	-4.15078864696452	-5.43405838219591	-2.49116608639533	-5.69859883813219	-5.37630769885523
Erysipelotrichaceae_bacterium_6_1_45	-4.20230081189427	-2.67647694318867	-3.31647686199795	-3.45443805919364	-4.4099309575899	-4.66761649815136	-3.84545511908737	-4.22845244587367	-4.22946922414542	-4.0700495861228	-4.37886739438884	1.42634364633755	-2.0233820993231	-3.8235568650767	-4.11067364004856	-3.95504678114599	-4.19678295472784	-2.52232884360693	-4.86800749481	0.630899804758434	-2.4011942239704	-4.25437625808772	-0.647074745669443	-2.24129762282152	0.861978918349387	-4.38250230545793	-3.6361391009374	-5.30110771857413	-4.88764692710659	-3.90200734382866	-3.36055216131468	-4.27884423429122	-3.4303432237218	-2.85758152951636	-3.64991343886832	-3.61900865567359	-1.62062811436727	-4.82467124110589	-0.577524337942472	-3.11173589334119	-4.1492285955426	-2.26652873861263	-3.81838403691283	-5.10165377214422	-4.1748943990003	-5.3661942280805	-5.04390308880354
Escherichia_coli	4.93628677413445	4.05128105430043	7.15460071753645	3.89816328462052	2.97917650782499	1.99870552075072	2.66814426730836	1.96238826775443	1.21037955021974	4.7401501400907	6.44767003388499	7.06901163226622	7.81412811970342	4.41496974832613	3.51069814888003	6.54002792674989	4.79532192395317	4.87298550976645	3.92019335626303	-2.44105953822502	2.28437638745573	5.12059907758914	4.42038664338334	8.53058178210927	6.33784218012264	-2.08999694956387	8.62926557866729	4.06812628633523	4.61224075054503	3.73539501986941	-1.06804680542061	1.41858860105309	2.00177132840305	3.19081260202119	1.02853572653258	-1.32650329977952	10.1617017342609	4.32413387749269	3.95432218362678	3.65248474237956	3.30857871592626	7.29526994809587	4.36717302150734	1.80317360512232	2.53779488568337	2.88769596684378	0.948337932089066
Eubacterium_biforme	-4.24061677044148	-2.71479290173587	-3.35479282054516	-4.29002558599061	-4.44824691613711	-4.70593245669857	-3.88377107763457	-4.26676840442088	3.99438059859864	-4.10836554467001	-4.41718335293605	-3.28138401018403	5.06433083352365	-3.86187282362391	3.60008924618584	4.17473667883362	-4.23509891327505	-2.56064480215414	-4.90632345335721	3.57614091669726	-5.21633734362375	-4.29269221663493	2.46900446206906	-2.27961358136873	-4.24268361011775	3.63942413088639	-3.67445505948461	3.96701591791548	4.26093428538283	-3.94032330237587	-3.39886811986189	3.91184154944054	-3.468659182269	4.29160535714674	-3.68822939741552	3.84136542787621	-1.65894407291448	4.84610566327753	-4.19258403665969	5.19431499438545	-4.18754455408981	-2.30484469715984	-3.85669999546004	-5.13996973069142	-4.21321035754751	3.72841973294648	5.03103560536175
Eubacterium_eligens	5.97341025678477	-3.31876592193586	0.0123828565203867	-0.390268624086417	7.41452053708375	-0.806848324514093	3.27701243342652	7.50242443467879	8.00104616208129	5.33473169593197	4.71773752967129	0.701278862809303	6.83752490225695	-4.46584584382389	2.79956304058432	-4.59733575989318	1.66463448108242	-3.16461782235413	4.46377976726891	5.38985673504274	5.48851322382908	6.35300033380949	5.2172177225491	1.08858927727737	3.37385373994943	5.62811043605086	-4.27842807968459	3.40864332234034	4.26467084224731	7.44591716587509	8.30626768582686	7.26098793494081	1.09297750794307	7.75965680250385	-4.29220241761551	6.22565405927967	-2.26291709311446	-0.13927891859449	4.71205496266228	4.25612677907148	6.50493746407361	-2.90881771735982	8.05794899675742	7.24634718459852	-4.8171833777475	3.63686612311414	6.71693745473083
Eubacterium_hallii	4.40741878086836	-1.80459158553903	-2.44459150434832	2.94858411002167	2.8773051151633	1.30934898476474	3.72250703832492	2.56205828647255	3.14421496796785	2.6813278856136	3.43490567838768	1.98071007838683	3.01411148227603	5.00079405958631	2.6067759517507	1.1238780881207	1.57345166562783	5.03945511441496	1.31463563918909	1.77880038961126	2.95588556646301	3.73338938459756	3.23850049768592	-1.36941226517189	-3.33248229392091	2.79506537005158	2.34506184162962	1.7224663936378	0.431449206685512	3.11754030528926	4.77919047933064	1.77778908875186	5.45191812258277	3.71685316817299	1.36609788151782	1.19772960912425	-0.74874275671764	2.59508859082509	3.06714196149514	2.80360013417443	1.45031385321672	-1.394643380963	1.85165198665453	3.17274283770057	-3.30300904135067	2.95374507460774	2.81976602082618
Eubacterium_ramulus	1.3542501714517	-2.66129710722516	-3.30129702603444	3.16951649404469	2.94268621693782	0.363222928136162	0.279430020584372	0.345081931319831	1.46959330370383	-1.80217013289212	2.58802826966026	-3.22788821567331	4.82050110306463	3.33890269797908	3.19277684691196	2.65682648338394	-0.531114081225684	3.53605683481249	1.28388706001967	-2.02900105244619	0.661435704380414	-4.23919642212422	-0.935960912186029	-2.22611778685802	-4.18918781560704	2.08606044286607	-0.0137127964102979	2.67250681750569	2.93294725287039	-3.88682750786516	2.96479794918771	0.141097099781997	2.61306256416528	1.84379821506974	-3.63473360290481	-3.60382881971008	-1.60544827840377	0.16875538270619	1.57772016715286	2.47923747232287	-0.337131279581211	-2.25134890264913	1.31145716342974	-0.192140234211656	-4.1597145630368	1.27789229951363	2.5995698138486
Eubacterium_rectale	6.28729275688079	-2.35364352979003	-2.99364344859931	8.1714693047697	6.08269775559289	-2.50198095805308	-0.742809289299163	7.56549648067238	-3.90663581074679	5.8808053604797	6.60744132347004	6.72463483453247	5.56557428920058	-3.50072345167806	1.39110710766157	5.41841289872707	6.05805582080484	7.88731976649062	6.88806798187005	6.68381585409177	7.05425050678499	-0.160375304559251	6.29684360524498	1.23574692161366	1.89140860021075	5.19345696769292	5.52783852888609	6.82288820922462	6.35383971018101	6.35167621465644	0.48348971997924	2.05224198568916	8.5882497059056	8.80947852754412	-3.32708002546968	6.53511323985554	-1.29779470096863	7.23818905946684	-3.83143466471384	5.4712420193217	-2.25037064634698	-1.943695325214	4.87586696479944	6.95069118480128	-1.27119294072295	6.17853812266535	6.23150052430728
Eubacterium_siraeum	1.3516133867994	-1.57265525070682	-2.2126551695161	-3.14788793496156	-3.30610926510805	-3.56379480566952	6.47446689350635	7.95969605893883	-3.12564753166358	-2.96622789364095	-3.27504570190699	-2.13924635915497	0.468444993309476	-2.71973517259485	0.213851691674349	-2.85122508866415	-3.09296126224599	-1.41850715112509	-3.76418580232816	-3.62974320163724	5.71716531094955	-3.15055456560588	2.20777582523779	-1.13747593033968	-3.1005459590887	-3.27868061297609	-2.53231740845556	-4.19728602609228	-3.78382523462474	5.28812088622583	-2.25673046883283	2.56672058155384	-2.32652153123995	-1.75375983703451	-2.54609174638647	2.15452943740914	-0.516806421885426	-3.72084954862404	-3.05044638563063	-2.00791420085935	-3.04540690306075	-1.16270704613079	-2.71456234443099	2.36140626697279	-3.07107270651846	2.8728013466003	3.38755603168354
Eubacterium_ventriosum	3.65518808897861	-2.79117994591885	-3.43117986472813	3.8041501322436	6.2853360630044	-4.78231950088154	-3.96015812181755	1.7522520227776	-4.3441722268756	1.0605318755848	1.31120552220975	5.23323880246537	3.71426488928586	-3.93825986780688	0.325555681254351	3.73465102952586	-1.31692009226833	3.03804757534758	1.97493760395909	-4.84826789684927	1.12619176646798	-4.3690792608179	4.16125728693144	-2.3560006255517	-4.31907065430073	1.88059329287458	1.88248933618535	3.60805157627522	-2.68064665587064	5.25096085051798	5.96680107493982	0.441583444479766	1.1216093206174	2.71183197393612	2.60853696667155	-0.485601429614643	-1.73533111709745	6.13331591095428	3.50920799127749	3.86537807008427	6.78321464720761	-2.38123174134281	3.61875876265511	4.21897013891598	4.71621577355577	4.83456838244657	6.17043272058845
Faecalibacterium_prausnitzii	5.76642984429627	8.33393369127413	8.02058901071184	4.10185921691833	7.37191455059539	1.87410702505322	7.46884530747755	7.21187868641413	7.43455953548447	6.60981068004159	7.4355681062233	8.81000135276241	8.46972377294412	6.73494883046331	5.82085624325119	7.30170449877219	6.1557848518016	8.86465447226678	6.04844714199863	6.95793772210423	6.92792610259399	7.62475311885864	5.96420904433352	-2.28190001471091	6.86159738273139	7.33867270980497	7.22713088777474	6.27762539058863	6.5866731541194	7.88813066292161	8.89652569447177	7.45486029485185	7.39938150817486	9.05535385503867	7.89530519350586	6.84822719658913	-1.66123050625666	8.13520675731784	6.81203035071386	6.44558790987123	8.30854469604706	-2.30713113050202	7.64456335525709	7.00087232464131	3.39726498450106	6.67108385278983	7.32507866174258
Flavonifractor_plautii	2.24749932991653	4.45245849261632	4.55049282604961	5.75906397612013	3.10126017422482	1.87905834726629	-3.53867509054755	0.107016104467718	3.04744166715202	1.87789869153966	-4.07208736584902	-2.936288023097	1.19215482427959	4.35581662746859	0.836381305020341	2.09871053074782	1.32973658307231	-2.21554881506711	0.821621880740561	1.73190086733044	1.94683061342599	1.09433205498231	0.781628797375541	6.09519206147956	3.38818553605956	0.249176473721709	3.22945278524282	0.891812468090112	-0.204644784425595	3.15080678308451	3.16945883800619	-2.21441039466639	-0.115153306531528	-2.55080150097654	3.37458968965833	-1.23281583144486	-1.31384808582745	3.75219800567403	-3.84748804957266	0.0053401080432421	3.94107117404338	-1.95974871007281	4.81948366322274	-0.722641428542825	4.00019359600855	-0.0502860017609416	2.68636527806615
Gemella_sanguinis	-4.10469369277588	-2.57886982407027	-3.21886974287956	-1.82847084480833	-2.21330741801503	-2.70557991329432	-3.74784799996897	-4.13084532675528	-4.13186210502703	-3.97244246700441	-4.28126027527045	1.58794592547323	0.819587419678483	-3.72594974595831	-4.01306652093016	1.27723391853007	-4.09917583560945	-2.42472172448854	-4.77040037569161	-4.63595777500069	-5.08041426595815	-4.15676913896933	-5.12115956165676	-2.14369050370313	-4.10676053245215	-4.28489518633954	-3.53853198181901	-5.20350059945574	-0.086663000880254	-3.80440022471027	-3.26294504219629	-4.18123711517282	-3.3327361046034	-2.75997441039797	-3.55230631974992	-3.52140153655519	-1.52302099524888	0.23902948434919	-4.05666095899409	-3.0141287742228	-4.05162147642421	-2.16892161949424	-3.72077691779444	-5.00404665302582	-4.07728727988191	-5.26858710896211	-4.94629596968515
Gordonibacter_pamelaeae	0.91190525526902	-2.27431418294436	-2.91431410175364	-1.71983700380553	-4.00776819734559	-4.26545373790705	-3.44329235884306	-3.82628968562937	-0.823285746778043	-3.66788682587849	-3.97670463414453	-2.84090529139251	-3.07985581441502	-3.42139410483239	-3.70851087980425	-3.55288402090168	-3.79462019448353	-2.12016608336263	1.01954063434818	-4.33140213387478	-4.77585862483223	-3.85221349784341	-4.81660392053084	-1.83913486257721	-3.80220489132624	2.22357990952935	-3.23397634069309	-4.89894495832982	-4.48548416686228	-3.49984458358435	-2.95838940107037	-3.87668147404691	-3.02818046347749	-2.45541876927205	-3.24775067862401	-3.21684589542928	-1.21846535412296	-4.42250848086158	-3.75210531786817	-2.70957313309688	-3.74706583529829	-1.86436597836832	-3.41622127666852	-0.703389497043504	-0.150601745336064	-4.96403146783619	-4.64174032855923
Granulicatella_adiacens	-4.12871104913416	0.418738552210651	2.89033209441799	-4.17811986468329	-4.33634119482979	-2.24774681966884	-3.77186535632726	-4.15486268311357	-4.15587946138531	-3.99645982336269	-4.30527763162873	-0.0417401477908149	-0.0656374926207818	-3.74996710231659	-4.03708387728845	-1.72616122776949	-1.53280847270137	-2.44873908084683	-4.79441773204989	-4.65997513135898	-5.10443162231643	-4.18078649532761	-5.14517691801504	-2.16770786006141	-4.13077788881044	-4.30891254269782	-3.56254933817729	-5.22751795581402	-4.81405716434648	-3.82841758106855	-3.28696239855457	-4.20525447153111	2.27003531499773	-2.78399176675625	-3.57632367610821	-3.54541889291348	-1.54703835160716	0.766111498624459	-0.597727045259991	-3.03814613058109	-4.07563883278249	-2.19293897585252	-3.74479427415272	-5.02806400938411	-4.1013046362402	-5.29260446532039	-4.97031332604343
Haemophilus_parainfluenzae	-2.12140972943401	6.22453772289177	6.83201250159553	-4.05949148309006	-4.21771281323656	-3.74167184498109	3.93303862252112	2.39768538277937	3.36257392427983	1.7354783514979	2.21216556721005	5.01797386912642	4.49484293456318	-3.63133872072336	0.349653232833411	5.96024827268768	0.248860093544721	1.47956778049212	-4.67578935045666	-4.54134674976575	2.31021980835431	-0.489788049467505	-5.02654853642181	-2.04907947846818	-1.05255610813817	-1.13546088619055	-1.42791594564726	-0.410531899113792	2.68154411705816	4.73381143845045	5.07389628566173	6.05135159146444	0.931190553590825	3.70448470999556	-3.45769529451498	6.15964596556468	-1.42840997001393	0.983949997708976	3.6520064968347	-2.91951774898785	-3.95701045118926	-2.07431059425929	-3.62616589255949	4.44068714325033	-3.98267625464696	-5.17397608372716	-4.8516849444502
Holdemania_filiformis	3.27037860242186	-2.76325513346168	-3.40325505227096	3.32292375585491	3.4520143383066	2.77142337687726	1.74393390829614	0.704625288842356	-4.31624741441844	2.7157972702296	1.02592663050601	-3.32984624190983	2.43241763001072	3.68375645382183	-0.375754809944756	-4.04182497141901	1.01059438376824	-2.60910703387995	2.2013956334205	1.66722315766178	1.54286813520236	2.48101484104396	0.547285215974139	-2.32807581309454	1.92361675178404	0.285010926730925	2.74908039950724	1.4737744690691	2.22950196288936	0.939033255533295	3.57902832009663	-4.36562242456423	-3.51712141399481	1.6188010951062	3.16994808722565	-0.123677129789767	-1.70740630464029	3.62997388586471	2.8194976723092	-3.19851408361421	3.13995600349047	-2.35330692888565	4.36017964639748	0.282458918532561	3.5958285576824	2.25101621742022	2.26976957041512
Klebsiella_pneumoniae	1.11851950463202	-2.68914238454376	5.44385828212375	-0.0871422292071622	-4.42259639894499	-4.68028193950645	3.1538014371341	1.45677407352568	-4.24213466550051	-4.08271502747789	5.24629199194483	-3.25573349299191	6.01890211795813	-3.83622230643179	2.60150182432734	2.38281929409004	-0.585673065476118	1.28313437950549	1.13113169975665	2.87940272868738	-5.19068682643163	-4.26704169944281	1.57197176483527	8.69363861442968	5.46270364694799	-4.39516774681302	4.11134782104225	-5.31377315992922	5.17764864761088	1.24008451106721	3.69994883384901	3.18424402147011	-3.44300866507689	3.53101987539143	1.006929947818	6.23334815804142	5.2774538445313	2.02479578495379	7.44215424376745	2.83554334447295	-4.16189403689769	5.5541482679912	-3.83104947826792	3.01497676396079	-4.18755984035539	-5.37885966943559	2.45953322236186
Lachnospiraceae_bacterium_1_1_57FAA	-2.09774599695425	-0.571922128248648	3.01950831390382	1.80825212971125	3.38448392453489	3.73932031788843	3.70673854625021	-2.12389763093366	3.91525246621841	5.15864354842424	3.6445185261736	4.12721280248163	6.17053638371597	-1.71900205013668	-2.00611882510854	-1.85049196620598	2.66629401401841	-0.417774028666917	4.62075914990369	1.40374468695089	4.72823375771641	5.63482903062796	5.50013925412008	-0.136742807881506	2.88050529136006	3.49656400561927	2.62206261361985	2.63471299499265	-2.78309211216657	6.94602932082568	7.54841451652401	1.49544320825798	3.63533068128519	2.3165757711982	1.43043213342784	-1.51445384073357	0.483926700572745	3.51188896341358	4.27317691823746	-1.00718107840118	4.50882661799401	-0.161973923672616	5.0534973860261	1.66479287843636	5.65847291966248	4.72311115081504	3.97686002846605
Lachnospiraceae_bacterium_1_4_56FAA	1.67622871429686	3.95884499773145	-2.78865279984397	1.66853336429687	-3.88210689543593	1.84148264188649	-3.31763105693339	-3.7006283837197	-0.069513944401663	2.43599626055998	-3.85104333223487	-2.71524398948285	-2.95419451250536	0.368328984061241	-3.58284957789458	-1.84876354986182	-2.34073116785375	-1.99450478145296	-4.34018343265603	-4.20574083196511	1.30440513535464	1.41299767295405	1.13196883923331	-1.71347356066755	4.67929713837428	-3.85467824330396	2.73596641293852	-0.794311420150367	-4.35982286495262	-0.0548916915178928	-0.686581532671015	-3.75102017213724	-0.187126806156617	-2.32975746736239	2.88554910979864	-3.09118459351961	-1.0928040522133	-0.697960563538116	0.983773199163694	-2.58391183118722	-3.62140453338863	-1.73870467645866	3.2221029382897	-4.57382970999024	3.4558576951488	0.80584844042676	-4.51607902664957
