gene	TCGA-BH-A1FE-06A-11R-A213-07	TCGA-E2-A15E-06A-11R-A12D-07	TCGA-E2-A15K-06A-11R-A12P-07	TCGA-BH-A18V-06A-11R-A213-07	TCGA-AC-A6IX-06A-11R-A32P-07	TCGA-BH-A1ES-06A-12R-A24H-07	TCGA-E2-A15A-06A-11R-A12D-07	TCGA-E2-A10A-01A-21R-A115-07	TCGA-D8-A1JJ-01A-31R-A14M-07	TCGA-C8-A274-01A-11R-A16F-07	TCGA-D8-A1J8-01A-11R-A13Q-07	TCGA-D8-A1JF-01A-11R-A13Q-07	TCGA-D8-A146-01A-31R-A115-07	TCGA-D8-A1JK-01A-11R-A13Q-07	TCGA-D8-A147-01A-11R-A115-07	TCGA-D8-A1J9-01A-11R-A13Q-07	TCGA-D8-A1JA-01A-11R-A13Q-07	TCGA-D8-A1JE-01A-11R-A13Q-07	TCGA-D8-A1JD-01A-11R-A13Q-07	TCGA-D8-A1JB-01A-11R-A13Q-07	TCGA-D8-A1JG-01B-11R-A13Q-07	TCGA-D8-A1JH-01A-11R-A13Q-07	TCGA-D8-A1JI-01A-11R-A13Q-07	TCGA-D8-A4Z1-01A-21R-A266-07	TCGA-D8-A1JC-01A-11R-A13Q-07	TCGA-D8-A140-01A-11R-A115-07	TCGA-C8-A27A-01A-11R-A169-07	TCGA-E2-A106-01A-11R-A10J-07	TCGA-E2-A105-01A-11R-A10J-07	TCGA-C8-A8HQ-01A-11R-A36F-07	TCGA-D8-A73X-01A-11R-A32P-07	TCGA-C8-A27B-01A-11R-A169-07	TCGA-C8-A8HP-01A-11R-A36F-07	TCGA-E2-A108-01A-13R-A10J-07	TCGA-C8-A3M7-01A-12R-A21T-07	TCGA-C8-A3M8-01A-11R-A213-07	TCGA-E2-A107-01A-11R-A10J-07	TCGA-D8-A1JL-01A-11R-A13Q-07	TCGA-C8-A8HR-01A-11R-A36F-07	TCGA-D8-A142-01A-11R-A115-07	TCGA-C8-A278-01A-11R-A169-07	TCGA-D8-A143-01A-11R-A115-07	TCGA-D8-A145-01A-11R-A115-07	TCGA-D8-A141-01A-11R-A115-07	TCGA-E2-A109-01A-11R-A10J-07	TCGA-D8-A73W-01A-22R-A352-07	TCGA-D8-A13Y-01A-11R-A115-07	TCGA-D8-A73U-01A-11R-A33J-07	TCGA-D8-A13Z-01A-11R-A115-07	TCGA-C8-A275-01A-21R-A16F-07	TCGA-D8-A27P-01A-11R-A16F-07	TCGA-D8-A1XL-01A-11R-A14M-07	TCGA-D8-A1XK-01A-21R-A14M-07	TCGA-D8-A1XM-01A-21R-A14M-07	TCGA-D8-A1XO-01A-11R-A14M-07	TCGA-D8-A1XQ-01A-11R-A14M-07	TCGA-D8-A1XJ-01A-11R-A14M-07	TCGA-D8-A1XG-01A-11R-A14D-07	TCGA-D8-A27H-01A-11R-A16F-07	TCGA-D8-A1XD-01A-11R-A14D-07	TCGA-D8-A1XF-01A-11R-A14D-07	TCGA-D8-A27G-01A-11R-A16F-07	TCGA-D8-A27F-01A-11R-A16F-07	TCGA-D8-A1XR-01A-11R-A14M-07	TCGA-D8-A1Y2-01A-11R-A157-07	TCGA-D8-A1XW-01A-11R-A14M-07	TCGA-D8-A1XY-01A-11R-A14M-07	TCGA-D8-A1Y1-01A-21R-A14M-07	TCGA-D8-A1XZ-01A-11R-A14M-07	TCGA-D8-A1Y3-01A-11R-A157-07	TCGA-D8-A1XV-01A-11R-A14M-07	TCGA-D8-A1XS-01A-11R-A14M-07	TCGA-D8-A1XT-01A-11R-A14M-07	TCGA-D8-A27E-01A-11R-A16F-07	TCGA-D8-A1XU-01A-11R-A14M-07	TCGA-D8-A27I-01A-11R-A16F-07	TCGA-D8-A1XC-01A-11R-A14D-07	TCGA-D8-A27W-01A-11R-A16F-07	TCGA-D8-A1JU-01A-11R-A13Q-07	TCGA-D8-A1X5-01A-11R-A14D-07
197322	9.595413213	8.123946006	7.933786831	7.288580044	8.957158645	9.410717605	8.456124387	7.741775043	8.158492551	8.163470051	6.492120772	8.028009911	8.372284819	7.297223521	7.774970843	7.485257751	7.111906641	7.064165032	8.055553593	8.712687597	8.030814433	8.524727794	7.889387752	8.848283664	7.69418862	6.021739549	8.852238288	8.946067016	8.808757969	8.47922288	7.816918365	8.181000648	9.097671627	8.257083242	8.456944516	6.449561375	8.844997569	7.745861182	8.779011457	8.119071843	7.370380529	9.627302415	8.402452738	8.087105306	8.766489487	7.685446134	8.057409114	8.477807232	8.675347727	8.757862329	7.426271465	9.1369947	7.791080819	8.61016815	7.563712613	8.744521052	8.631406632	8.27987565	7.623387708	8.548651626	8.285395283	8.276875807	7.651674571	7.847146944	9.016913562	7.756110603	7.775509544	7.96883553	8.662708603	8.870553059	8.321512358	7.848200397	8.267550779	8.68316903	9.108944659	8.356350285	8.492523794	9.169233294	7.813733101	8.179223398
2180	10.72094448	10.0884688	6.150910966	10.21008428	11.42922475	11.75022315	10.8242622	12.39689744	11.47706068	11.40710872	10.75779401	14.2874081	10.53120413	12.70794062	11.91090561	12.0645995	10.086671	11.61134849	10.65195076	9.387342722	13.87923291	10.56466501	7.969292689	10.45298155	11.28029695	9.268605391	11.37598486	9.936627781	10.08216608	11.30470536	8.769034139	9.669531217	10.63310267	12.34586637	10.90068661	9.8166637	8.616199614	10.75861241	10.63955569	11.38437603	12.81149718	9.317510524	11.59874311	11.99337798	11.05832042	10.79142429	10.40054892	10.31028286	10.37312202	11.71219242	9.315891782	9.476404776	10.26918046	12.12559535	10.67119517	11.25853335	13.77096008	9.471592511	11.77811184	11.18588655	8.561068708	10.60650645	11.76550789	10.59371464	10.87697424	11.97684855	9.53317533	11.51719418	13.10686681	8.913674224	10.78800888	9.934211878	11.18627187	11.23587638	9.86938579	11.33583404	11.46796694	9.672371063	11.61282087	10.80224363
2181	10.72424558	11.2316811	11.85142623	10.55617926	11.86591812	10.48696099	11.5792918	12.3704526	11.62828354	12.00510815	13.06021056	13.73545974	11.80007873	11.1617205	11.07265102	12.6040929	11.30599195	11.83807136	12.7054477	12.51308246	13.13809766	11.78042789	10.96591701	11.84252089	12.25105555	11.91089977	12.03486862	12.63774941	11.22246981	12.79953984	11.99030188	13.45542911	11.41749164	11.25652645	11.72934756	14.43967075	10.78217919	11.06040676	11.00332802	11.82794943	13.45628103	11.5145037	12.42092007	11.79568189	11.83500347	11.33456476	10.50172684	11.06104346	11.91068875	11.9014908	12.14119854	11.77276917	12.51037167	12.16315999	11.94905414	12.08885636	12.40212336	11.75862311	12.46496882	12.71220932	12.90351408	12.47492513	10.96674069	11.59371469	11.36004103	12.01122837	11.59056263	11.10978809	11.61914675	11.0767458	11.96279712	12.41716312	11.42694526	12.55971801	11.91384395	11.46550141	12.35185204	11.46104939	11.87489073	12.75084863
2182	13.49024308	7.807197119	7.525338356	10.91646336	9.176158435	10.32554989	9.119615038	8.930350892	9.646294087	7.826367345	10.38545272	9.343080869	9.906981062	9.687108292	10.07556472	9.446577988	9.790095127	9.857834231	9.786211134	9.966091546	9.643700911	9.709594612	7.728119832	9.211407722	9.85790948	9.206707684	9.667765841	7.357414766	8.006128001	9.493165352	9.155621239	9.964590393	9.038887721	11.02219523	10.05170856	8.559440954	7.831477633	10.95278114	9.726980525	9.42818218	10.24403494	9.518402949	9.375991426	10.18702774	8.594426503	9.77685114	8.834737126	9.919464036	9.784588554	9.469347347	8.697334585	8.30838272	11.76765083	10.05138108	9.54080398	9.318371077	8.706323333	9.273050286	10.44231767	9.020154076	7.809220846	9.489261935	11.06391025	8.473795839	10.03884521	11.3558014	9.56625406	9.124045555	9.152245035	7.674084194	7.456577836	9.535661469	9.686160298	8.332525348	9.396545274	9.991799871	7.179239325	9.010111811	10.51198139	9.57528056
51703	9.082013283	8.916205517	5.569257145	10.84925058	9.418598347	8.448950906	8.330853255	7.602329933	8.034500215	6.955140734	8.432805361	10.32544252	8.031169096	10.19906938	8.060663511	7.317916338	6.743831337	7.282822484	7.581977846	9.413230393	9.58998627	9.361622311	6.571884584	9.478610682	8.581237873	8.015968607	6.244571245	6.147758488	7.090180185	7.742163896	8.46297212	10.11987515	8.087468676	10.15791948	9.468984824	7.377933215	8.51944126	10.28987008	8.903910157	7.669990509	9.36600741	7.872865688	8.774938568	9.927438133	7.267168711	9.052840534	7.606163108	10.09656165	9.157449259	10.24345797	7.830079718	9.271808953	9.990614704	8.634305746	9.554241565	8.876017135	10.62784966	7.002804891	6.761638988	5.979497221	5.865612036	8.151083533	7.296684073	6.527566145	8.907872496	10.87016402	6.910485637	7.238256641	8.127558481	9.411678128	6.757040586	8.150815537	8.62646104	7.469472509	8.54091496	8.792584041	7.425826008	7.545094984	9.441845511	7.255963303
23305	2.174694034	2.464615994	2.127005885	5.400247585	4.455649427	5.600394652	3.935440889	5.242396719	3.707049851	2.645056013	3.57965083	2.163015606	2.189033824	1.538985057	9.413454245	3.519252531	2.741574847	3.873015855	4.900006971	5.188942862	4.3323499	2.021017707	6.968385714	2.939696741	2.804962187	4.12792212	4.8192441	3.612092955	1.957766051	2.26095904	1.63747114	10.69341761	3.78241905	4.159370847	3.038752219	4.531899178	4.018509553	3.900519071	2.301236441	1.374955996	2.218719182	5.659816124	3.918796466	4.531312833	3.83197855	4.609483131	8.092563183	4.695180955	2.083689932	3.420711447	1.750220591	2.416137135	2.17951105	5.31345629	3.389470445	2.749427	1.63862995	3.249308802	10.01634282	2.740905979	1.26165116	3.99019248	8.087591193	2.16998912	4.287228476	5.282454632	4.261214862	2.536997805	2.78393852	1.177790256	2.944408705	3.632105321	2.526619736	3.772951892	4.680825049	4.419687198	2.183645305	5.735248668	3.033035294	2.536003151
116285	6.650661178	6.166108839	8.222762548	2.940786929	5.956658424	5.983563697	3.876890157	5.971490673	3.062380793	7.124845063	4.601773759	14.15658269	5.136515431	8.190445476	1.743299528	6.507877078	2.176673828	6.188970547	3.514425289	4.344160954	5.655772553	6.605089808	6.295440187	5.081058356	2.997563396	2.049526221	3.482861187	6.809820852	2.276853945	6.197979375	5.631028594	1.743859605	3.422502135	3.333881659	8.041479556	3.944858446	7.641529411	1.302582266	5.589347034	3.571652542	3.995602101	2.139011008	4.850249358	7.453420452	2.567277716	5.854399665	3.62253215	3.723394734	4.314217965	2.901590992	6.160436198	2.783770933	0.859651564	3.427257524	3.310587335	0.363114995	3.194213156	2.993130871	1.244582661	1.671972661	4.002324472	4.974097908	1.058662839	4.672510204	4.594303701	2.382224555	4.878744957	5.827237257	2.455649427	2.739956085	5.150490627	4.53683622	2.387665828	4.322295935	6.989940534	5.047041002	5.019870901	2.621383778	5.432100882	4.566212383
123876	1.266636643	0	0	0	0.363899952	7.048644894	0	0	0	0	0	1.110697317	1.277389699	0	0	0	0.345850517	0	0	0.535157156	0.33193447	0.819422945	1.728921827	0	1.168385305	0	0	0.445938537	0.401084302	0.756767124	0	0	1.778418866	0	0	0.341074883	0	0.31556623	0.522557993	0	8.914185683	0	0	1.015140705	1.915100173	0.503959271	0	1.562376764	0	0	0.479230561	0	0	0	0	0	0	0	0	0	0	0	0.624334889	0	0	0	0.731965214	0	0	0	0	0	0	0	0	0.906428859	0	0	0.700262145	0
348158	1.463360886	0	0	0	0	7.37700919	0	0	0	0	0	2.338652604	0	0.965618077	0	0	0	0	0	0	0	0.327572404	0	1.018990175	0.321350901	0	0	0	0.714575239	0	0	0	2.013676638	0	0	0.847996907	0.412076939	0	0	0	4.341316887	0	0	0	0	0	0	0.573665363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731965214	0	0	0	0	0	0	0	0	0.662570116	0	0	0.392207499	0
6296	9.341253943	4.257048345	3.992233665	4.077234452	6.281722357	4.778203319	4.403247268	4.533438758	3.96791559	4.135066919	5.3652411	12.76164915	5.000175818	6.706893805	5.671822679	5.050284014	4.429060202	4.848357535	3.960400501	6.133479273	7.736123852	5.401019431	3.948983896	5.486173744	5.090679856	4.079181813	3.718098547	3.32668115	5.435161843	6.191187558	7.212762891	4.693397745	4.764935267	5.393199945	6.777430236	3.094016439	5.204160284	4.020546649	4.685127212	5.639290055	7.088808375	3.091564443	5.624843697	6.125826717	3.947338872	3.454491777	7.143923964	5.765277478	6.268505508	5.295036038	6.47647404	4.592983189	1.75527217	5.297294148	5.802309559	5.518538286	5.651198107	3.400688202	2.419053417	3.127666293	4.340875555	6.139582048	2.429990815	2.155490198	3.953479439	6.371553635	2.787056278	6.369468229	4.049813707	8.11131567	1.99385548	4.597483501	3.52994585	4.107746446	8.431907058	6.542536655	1.500343172	4.988616526	4.777971963	3.696995337
341392	0	0	0	0.367818344	0	0	0	0	0	0	1.792896988	0.367259224	0	0	0.417271945	0.835843249	0.345850517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834387615	0.684908483	0	0	0	0	0	0	0.845429833	0	0	0	0	0	0	0	0	1.659559273	0	0	0	0.346531462	0.337654011	0	0.363114995	0.681584195	0	0	0	0	0	0.345736995	0.321928095	0	0	0	0	0	0	0.599508236	0	0.338681125	0	1.101986173	0	0	0	0	0
54988	5.103996915	4.415420664	2.749705879	4.084906158	4.986247087	7.036828585	3.906467343	3.020111005	3.97333575	3.128359397	2.86781741	4.450953877	5.2352637	1.948152272	3.177965616	3.228449313	1.534061602	3.019773069	4.968652971	5.813457991	3.773690458	5.082400293	4.342675629	4.736799675	4.40672713	4.570645078	3.978296322	2.978488533	3.271096938	3.984370606	4.396180044	1.852118724	4.353605591	7.12319438	3.563987869	4.153805336	3.358424395	2.433012839	5.347842794	4.492744086	4.498021039	2.009454672	5.397878243	5.073618893	5.292163319	3.226693479	3.391121551	7.053676137	3.050919557	4.981724814	2.704030885	3.603276199	0.859651564	6.290348831	5.669760969	4.57881798	2.752149128	3.74166113	3.30769081	2.169411952	2.997960753	4.882065856	1.662661255	4.000081149	5.871816548	6.089860389	4.210614852	4.356284692	4.497407985	3.472305798	3.740366343	4.590326555	3.776030272	3.742232625	4.315899478	6.619819408	4.005184376	3.929137661	7.103495542	4.239573708
84532	10.93110225	9.982346355	11.68489932	9.562133073	11.73920211	7.488207292	10.80721548	10.39293806	10.33667816	11.28657318	9.943344256	11.00882741	10.4409796	8.592423773	9.751053593	10.25049242	6.783389861	10.33279776	8.897181422	9.724815662	8.276893017	8.99440096	10.79569959	10.31330776	9.528592806	10.56410308	11.03608691	11.2330278	10.21609286	10.20705643	9.658529269	8.611900849	9.792657404	8.961196151	10.76963184	11.4362604	10.07461702	10.57429219	10.58319778	9.668440055	10.14421721	7.503390082	10.24516227	8.817963108	10.3393315	10.72562844	10.20024342	11.97876783	7.348226221	10.72031618	10.46307423	9.504983404	8.966025483	9.018669778	10.49538687	10.10754926	9.150702589	8.712496048	7.84150774	7.711446724	8.8923467	10.74574936	7.705064873	10.60695794	8.843878665	11.00409242	10.33296533	9.365558258	11.0229913	9.357877234	7.982605763	9.42469476	8.733460437	9.794729553	10.96505821	10.20095009	9.660419187	10.57939118	9.77947429	10.89574317
55902	10.53932411	9.597372319	9.633352011	9.406643595	9.594860523	9.126589362	9.873591604	9.811283167	8.926663368	10.13789898	8.941195831	10.85453252	9.660838794	11.37654462	9.298271566	9.203830044	9.135669018	9.523974516	9.190934562	9.625784446	10.47409508	9.81704552	10.08512492	9.836225236	9.395955422	9.633306052	9.167169479	9.41956038	9.331519817	9.0488157	9.62805998	8.917794532	10.18787919	10.07472819	9.575802236	9.608685995	9.258731375	8.613374734	9.885856952	10.3064475	9.046077374	10.47356746	9.547621218	9.374378117	8.544139137	9.072018417	9.563494697	9.588055904	10.97909925	9.995359719	9.354611498	8.795529626	10.70410457	9.518321111	9.810878617	9.361696653	8.630307538	9.641902902	10.0319964	8.169273638	9.179949634	9.421407622	9.935507041	9.112529428	9.712944617	9.648798862	9.552351708	9.627449436	9.489225601	8.800804148	10.01398238	9.887788289	8.731665576	10.0855986	10.45442371	9.717940607	9.944711475	9.171690971	9.75777301	9.48504497
79611	9.981843094	9.452107365	7.802820705	5.735124082	8.369064225	8.045152974	8.42708736	9.990230496	7.328384115	8.336389622	8.286084563	11.02256277	8.720382107	9.014080186	7.389803398	8.517730008	6.626132458	8.893869092	6.121572887	6.322629435	10.66825256	8.7919293	7.457500722	7.965420102	8.793253444	11.05139358	9.219843718	6.891309814	5.205447254	7.951586046	7.309571848	5.364516404	7.256504983	8.49012644	6.531933478	5.955747537	8.579269167	6.768827438	7.268891901	8.287960733	9.329220939	8.645572336	7.382490882	6.644534097	4.71425651	9.210805746	8.055430494	5.988857345	9.513914088	8.9926121	8.33144995	5.75430229	6.04807703	9.362323034	8.687325989	4.561436122	7.796585425	6.746355767	6.540703064	7.974839018	4.45721341	6.017358524	5.854449536	5.900956144	7.470174844	5.040072684	9.094354319	7.701105424	8.403176102	8.084561807	3.125651102	7.942062273	5.73117781	10.28056096	9.039135103	9.095914929	8.24966245	5.322591582	8.482862397	8.26357954
58	1.636450617	3.575651179	1.594978428	4.3337028	2.555079898	1.28682202	1.498506189	1.197299271	8.928406449	4.961067626	1.402394751	0.367259224	5.046137415	4.633646262	8.644428466	0.607200095	1.78144365	0.890018587	5.15693049	1.698396303	3.131177886	3.956874444	2.03083043	4.99078699	6.477018316	2.180211527	3.067036321	7.021688477	2.369243117	2.26095904	6.503436197	1.204829339	6.817662906	2.157140749	0.988630159	1.378511623	2.652899454	1.883229789	2.42368573	12.15123096	1.58183327	2.257885628	4.850249358	5.775527321	5.004537347	2.485091877	6.54470175	4.667721852	8.115737122	4.309547293	7.055214096	5.08066619	4.156655489	3.685615029	1.691712816	12.28430111	4.935068375	10.9828761	8.18314704	8.706491529	2.641892789	11.41504771	8.943738224	2.754972993	2.493442391	2.296428039	5.918493574	5.76487955	7.183675077	2.437787021	1.021763974	2.646370058	0.842938617	1.844626685	6.194303787	2.259724436	2.035659097	2.883699009	2.657822903	0.522357116
59	15.53056978	9.925603394	9.616897989	12.06952489	10.67229645	11.44096221	12.6318304	12.65427938	13.46315481	11.37553326	12.23966103	12.27808087	13.38454869	13.0221504	11.50392624	12.53493386	10.77455021	12.47084538	12.9437714	13.52594333	11.83422385	12.99725915	10.25421207	13.79672155	12.2962622	11.03967662	12.38332616	12.41181623	12.12725548	12.93010452	12.30195731	10.32542228	12.89073319	13.80639228	14.17171509	12.60173737	11.86531853	11.39019099	13.46874675	14.80228	12.15880109	11.0606238	13.12239506	13.61930904	12.31070263	12.47425766	11.74461506	12.42085955	12.70506248	11.50713874	13.47222694	11.43214516	9.185186406	12.50032256	12.31836625	11.73741924	12.28857177	13.97885584	12.79652686	13.05440689	11.17563107	12.69431962	12.70909278	11.54001467	13.75512601	13.92441335	12.78668816	13.93113611	13.05805152	12.44928532	10.67826086	12.9005395	13.32039454	11.41895426	13.67586689	13.47052178	10.10694708	12.46506336	13.18554645	13.11020887
345651	1.038787331	0.461109415	0	0.367818344	0	0.443606651	0.685715936	1.706198987	2.512530314	0.352306553	1.674099029	1.292428393	2.071762669	2.846834267	4.151485434	1.361712222	0	1.27625843	1.670160514	2.457016363	2.037241636	2.482332021	0	3.893197155	3.389787054	0.835843249	0.593592806	0	0	0.42739163	0	7.399524032	2.941838744	2.009956229	0	0	0.412076939	1.438931542	2.167454275	3.86253074	1.58183327	1.709202395	0.853676343	2.022651885	0.387252239	2.11919015	0.449006639	0	2.84955898	1.467383831	0.838346737	0.695637548	1.89351754	1.754203396	0.876880337	0.653060017	0.380729449	1.111231673	3.537755767	1.671972661	1.034427032	0	4.879171517	0	1.216113358	2.985864701	1.407243967	0.617110375	0.356481902	0.961030572	0	0.908274918	1.757492686	0	1.83975808	1.604166235	0.528971317	0.576086724	1.357270476	0.522357116
60	16.72612613	16.12659887	15.91605631	16.74557699	16.29066596	15.5216629	16.50619584	16.28892739	16.46411495	16.47212289	16.7060123	16.07919585	16.24248718	17.74568752	15.87151124	15.69399545	16.47459494	16.43902835	16.13638028	16.08528391	16.16473115	16.17898176	15.66790991	16.04474529	16.19608415	15.34144502	15.63327813	16.0493056	15.07551611	16.99801398	16.21125732	16.20358702	17.41619067	17.14331753	16.17958726	16.38781877	16.67389409	16.92083953	16.41457256	17.56477396	16.51219787	16.87136056	15.88771864	16.94025916	15.71812126	16.00329352	15.9695563	16.54610889	17.06421339	16.20454259	15.78775837	16.19301076	15.55697416	16.03576242	15.76745795	16.90933326	17.21649655	15.74773419	16.72522409	15.83417854	15.29045554	16.43718761	16.22926501	15.90393084	16.97527657	16.24239152	16.24183503	17.1025203	16.45859682	16.05198227	14.99739485	15.88779835	16.78144016	14.92630838	16.4331976	16.57766564	15.0799325	15.51160158	16.08860913	16.19341095
70	3.57244103	0	0.742954757	0	0	1.056514166	1.14860877	0.404140166	0.371949104	1.912994691	2.27339653	0.902729639	2.297484916	2.641823444	2.592492917	0.335254565	0.345850517	0.36109457	1.295723025	0.535157156	0.601601443	4.670698733	0.470719061	1.834468522	0.584000383	1.566717754	3.022545365	0	0	4.344139644	0	1.031465776	9.230564737	5.827735204	4.83587861	3.126526899	3.651935699	3.015997031	2.301236441	3.247821206	1.871055075	1.531818102	4.632820755	0	3.355847915	1.172615522	1.067087965	1.783121349	0.855750557	1.122208862	0	1.663891078	0	0.611077929	0.354790649	1.442226945	1.89437155	1.348855601	2.352899737	0.523361219	0.764600936	8.841574726	5.199260087	0.584962501	2.727615551	0.379620962	2.492263405	3.082787732	3.051198063	0	0	3.002612518	1.866195849	1.592492917	0.653702091	0.369047643	0.915100173	4.603650081	3.754470663	1.457016363
71	16.34145803	16.53090554	15.53493866	15.18668992	15.66762007	16.32467059	16.45723148	15.75726167	16.47945728	16.46039964	15.34441987	14.70453841	15.57397886	15.63591441	16.32634196	17.21276488	15.23561953	16.09739556	16.30178241	15.85438692	14.92476699	15.9484369	15.85152954	15.81839845	15.7302361	15.63804917	15.69873019	16.05836158	17.02533716	16.74755052	16.11225912	16.35754942	16.05482734	15.77953531	15.10052115	16.3086507	16.58370262	15.91552887	15.81892287	16.8996458	16.05605106	16.84336356	15.8114108	16.2941793	16.71984166	15.53673644	15.20456084	15.60850641	16.14547425	15.88145819	15.75293598	16.45364257	16.87795598	16.00506657	15.51272197	16.34565763	16.05951384	15.74874797	16.43334823	16.1250525	16.085271	16.28506584	16.70628047	15.1330216	16.37370273	14.95371678	15.60011214	16.04732382	15.14767599	16.5444547	15.56295807	16.14067571	16.42324443	15.15197461	15.11323483	16.13341482	15.53640987	16.27641468	15.91832369	16.81884173
72	13.28470952	4.005929897	4.014051724	5.449009942	4.337789575	6.437512401	7.541401776	6.112979472	6.918968157	4.724977624	6.719114974	3.751110181	9.502038352	8.442417314	8.776095761	7.209876364	6.519427106	6.687966289	8.023644033	10.41786644	5.276961856	8.48935146	4.976258225	10.59187956	9.844659478	5.302373891	6.722467391	10.03054479	6.886400164	7.059764093	9.450806482	8.757360338	9.715513673	10.34513931	9.932288435	6.850499414	7.403135617	5.10811459	9.920062947	15.14631178	7.741288998	8.527781543	9.109180316	7.553527927	5.70365999	8.066845331	7.452278311	4.967034848	12.15318663	7.121802864	10.95022154	5.219098805	3.78263921	8.575682942	4.736063628	12.77374336	5.253259417	12.25671245	7.097231534	9.182052138	7.679978975	5.722375853	12.73565468	5.882731076	7.730504782	12.43271161	9.353891584	6.685753774	7.197519455	5.884282877	4.796509504	7.846369827	7.602876987	6.172431509	10.98763452	9.776166348	3.880587579	6.481292482	8.871455576	5.347226262
86	9.172673521	11.04549874	9.477807435	10.96923692	10.12241013	9.148717308	11.13377651	10.11281232	10.80854972	10.15514901	10.28419947	10.45592308	10.14557493	10.17251164	10.34665035	11.11905887	10.25888245	10.34483748	10.59201594	10.12422059	9.521553919	10.15463042	10.30783992	9.728621216	10.15455688	9.789257306	10.64709492	10.12012899	10.7462344	10.68520187	10.35450682	11.53520217	10.69680952	9.875231762	10.10339456	11.39314014	10.16960412	10.79598752	9.935580851	10.28357261	10.89819286	11.78610488	9.960814161	9.935484058	10.18950782	9.69480917	10.70122362	9.688808743	11.08057932	10.75413248	9.899206905	11.29303981	11.74933376	10.26988617	10.1930109	11.88123095	11.05199093	10.2115148	10.90382093	10.30669003	10.66421171	10.16202243	11.1696038	10.33910497	10.59416418	10.21938878	10.68857562	9.986689662	10.17531576	10.33120628	10.43441181	10.40976355	10.5333787	9.690994065	10.42555088	9.815896554	9.793087098	10.53665247	10.04137989	10.74543853
51412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.728921827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.65885207	0	0	0	0	0	0	0	0	0	0	7.492470117	0	0	0	0	0	0	0	0	0	0	0	0	7.481746162	0	0	7.631177056	0	0	8.315319867	0	0	0
10881	0.434561512	0	0	0	0	0	0	0	0	0.352306553	0	0	0	0	0	0	0	0	0	0.535157156	0	0	0	0	0	0	0	0	0	0	0.434988439	0	0	0	0	0	0	0	0.522557993	0	0	0	0	0.422663592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40457619	0	0	0	0	0	0	0	0	0	0	0	0	0.363563594	0.369047643	0	0	0	0
10880	1.930548119	0	0	0.367818344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313245852	1.231002239	0	0	0	0	0	0.477677328	0.327112471	0	0.401084302	1.02467428	0	0	0	0	0.409363779	0	0	0	0	0	0	0	0.489131853	0.749062231	0	0	0	0	0	0	0.479230561	0	0	0.337654011	0	0	0	0.471759742	0	0	0	0	0	0.321928095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392207499	0
81569	1.038787331	2.464615994	6.275318132	4.472260302	0	2.594453004	0	0	4.994787877	1.553901105	0.349252032	3.36120689	0	0.562181356	3.281119573	8.455649838	0.85806059	0	0.313245852	0	4.29480452	0	0	0	3.612140149	3.802327655	7.515452273	3.164802365	0.401084302	0.42739163	0	2.961012044	4.590350511	0.899252985	2.204422466	1.047328984	3.895719469	6.280928484	2.019986512	0	6.727807484	1.329525485	0.853676343	3.085441653	6.116038233	0.876644635	1.498404066	0	2.2566182	1.745710622	0.479230561	3.527783497	1.060808317	0.611077929	0.876880337	3.303488527	5.298236735	3.362133197	0.752577341	8.081164905	2.558781916	0.720278465	5.05396714	0.321928095	1.991753112	3.450419473	0	0.848477725	3.737178376	6.34825721	3.683651545	0.369941022	2.65338109	0	3.855082746	1.297074	2.658645654	1.887291301	0	1.669797811
284382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401084302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372060582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
